fusion_name	Annots
ZFP92::KCNK1	NA
AAK1::AC092431.1	NA
CWC25::FBXO47	NA
SPIDR::XKR4	NA
RPL5P8::RPL5P33	NA
ST3GAL2::COG4	NA
ELOVL5::KLHL31	NA
OSBPL9::AC104170.1	NA
DPYD::MIR137HG	NA
DYNC1LI2::BLMH	NA
MAP2K2::EEF2	NA
FBXO8::AC012055.1	NA
AC097512.1::AC114912.1	NA
ST7::TFEC	NA
GRIA3::STAG2	NA
TMEM9B::HCLS1	NA
PTPN12::PHTF2	NA
UTRN::STXBP5-AS1	NA
KIF24::GNE	NA
TNS4::IFT122	NA
AL033384.1::MLIP	NA
NSD1::NCOA7	NA
PTPN11::TRPM8	NA
LAMA3::RBBP8	NA
SMARCA4::C19orf38	NA
PPFIBP1::SMCO2	NA
PPP2R2A::SNX14	NA
PPP2R2A::AL589666.1	NA
RWDD1::FAM26D	NA
MXRA8::SMUG1	NA
BCAR3::ALG14	NA
RAPGEF6::BCL2L1	NA
XPR1::AL162431.1	NA
MAP4::CBFA2T3	NA
TMCC1::FO393419.1	NA
CDK5RAP2::C5	NA
XPR1::KIAA1614	NA
WDR90::RAB40C	NA
TTC27::BIRC6	NA
SYT14::DIEXF	NA
EBF4::TMEM50B	NA
AL589666.1::PPP2R2A	NA
SNX14::PPP2R2A	NA
PKP3::AC133919.2	NA
MGAT3::TAB1	NA
RAPGEF3::NFE2	NA
DNAH14::CAPN2	NA
ADGRF3::OTOF	NA
NDOR1::NELFA	NA
AMOTL1::C11orf97	NA
PRIM2::TRPC4AP	NA
DDX27::EIF6	NA
STAU1::TYW1	NA
DDX27::AL121753.1	NA
RCOR1::PPM1E	NA
ADAM15::ZBTB7B	NA
LRP6::DUSP16	NA
AC239868.1::OTUD7B	NA
CARS::OSBPL5	NA
AL121753.1::STAU1	NA
MMP24-AS1::STAU1	NA
SENP3::DNAH2	NA
SENP3-EIF4A1::DNAH2	NA
LINC00944::AC006065.4	NA
SRGAP2::C1orf147	NA
TRAF3::DAB1	NA
PVT1::ELK2AP	NA
PSPC1::VDR	NA
SLX4::CREBBP	NA
KMT2A::AFF1	NA
SMG1::NPIPB6	NA
GOSR1::MBTD1	NA
ZNF526::CXCL17	NA
FBXL20::SNF8	NA
TMEM104::SLC9A3R1	NA
MTMR1::CABIN1	NA
ZNF670::AGT	NA
ZNF670-ZNF695::AGT	NA
SPOP::SRCIN1	NA
AL138752.2::STARD3	NA
SLC25A51::STARD3	NA
PDCD6::SDHA	NA
PPP1CB::PLB1	NA
SPDYA::PLB1	NA
NAP1L1::NAV3	NA
ZNF670::AL512328.1	NA
ZNF670-ZNF695::AL512328.1	NA
ZNF256::TDRD12	NA
TOR4A::GRIN1	NA
SLC20A2::PLAT	NA
SPAG9::TP53I13	NA
NUDT3::C6orf106	NA
PIK3CB::NVL	NA
OSBPL8::NAP1L1	NA
PCMTD1::AF279873.3	NA
FYCO1::HRAS	NA
PHF8::NEBL	NA
TRIOBP::GGA1	NA
GBF1::MRC2	NA
NSD1::FGFR4	NA
PLCH1::AC108729.3	NA
FP236383.2::UBA1	NA
ZFP90::NFATC3	NA
UCK1::MED27	NA
ASXL2::WDR43	NA
TBC1D22A::GRAMD4	NA
FAM168A::LRP4-AS1	NA
MBD5::THUMPD2	NA
PITPNM2::RILPL2	NA
CDK13::LINC00265	NA
MRPL48::PICK1	NA
UBA3::FRMD4B	NA
KRT81::ACTG1	NA
KRT87P::KRT7	NA
NCOR2::SCARB1	NA
SPIN1::FP236383.1	NA
KLHDC4::AC126696.1	NA
MECOM::LINC00506	NA
OSBPL9::CCDC18	NA
CUX1::ACHE	NA
CDKN2A::UBA52P6	NA
NR3C1::AC079465.1	NA
FHL3::POGZ	NA
ZFPM2::CASC11	NA
AC092666.2::AC092681.1	NA
SCMH1::FOXO6	NA
PPT1::AL355860.1	NA
RNASEH2A::RTBDN	NA
ZFR::ZDHHC11B	NA
DUSP12::ATF6	NA
EXT2::ALKBH3	NA
STX5::WDR74	NA
CYFIP2::ZFP3	NA
HNF1B::YWHAEP7	NA
GATA6::DSG1	NA
SLC16A3::NF1	NA
LINC01836::PALM	NA
NF1::PLXDC1	NA
RANBP3::AC024592.3	NA
RANBP3::NDUFA11	NA
SPTLC2::ALKBH1	NA
STXBP3::SLC25A24P1	NA
CHEK2::PITPNB	NA
GMIP::ATP13A1	NA
MYH9::KIF1B	NA
KCNQ5::AC011603.2	NA
NOLC1::TUG1	NA
STARD4-AS1::ERVK13-1	NA
PTGFRN::USP33	NA
SIN3A::MAP3K5	NA
ARNT::CTSS	NA
TXNRD1::CIT	NA
RPTOR::EYA2	NA
AC138392.1::FGGY	NA
NARS::CEACAMP7	NA
RBM14::AP002748.4	NA
RBM14::BBS1	NA
RBM14-RBM4::AP002748.4	NA
RBM14-RBM4::BBS1	NA
CASC4::LINGO1	NA
LACTB::NEDD4	NA
DAB1::ST6GALNAC5	NA
OMA1::ST6GALNAC5	NA
PYGO1::AC021818.1	NA
ERC1::WNK1	NA
IQCG::HBS1L	NA
TRIO::DLG2	NA
MED13L::TESC-AS1	NA
RLF::MYCL	NA
PNO1::AC109454.3	NA
FAF1::AGBL4	NA
RPS6KA5::IRS1	NA
PPP3R1::JADE2	NA
AC017083.4::JADE2	NA
CAP1::PPT1	NA
PPP3R1::AC005355.1	NA
ZEB1::SVILP1	NA
CBX5::LLPH	NA
CBX5::AC078927.1	NA
TFPI::CALCRL	NA
NR2F1-AS1::FAM172A	NA
FAM222B::NUFIP2	NA
PRIM2::BAG2	NA
AC118553.2::AGL	NA
JMJD1C-AS1::REEP3	NA
SLC35A3::AGL	NA
AFF1::TMSB4X	NA
PFDN2::B4GALT3	NA
STIM1::OR55B1P	NA
TUBA1A::AC068580.4	NA
TUBA1A::CTSD	NA
SRSF4::OS9	NA
KDM6A::LINC01204	NA
SLC16A7::CCDC60	NA
STXBP5::AL033504.1	NA
LEPROT::DNAJC6	NA
PRR4::MAGOHB	NA
PRR4::STYK1	NA
AC018618.1::AC104574.2	NA
TTLL7::AL359504.2	NA
AC134511.1::DYRK2	NA
PMS2::EIF2AK1	NA
LINC01814::AC011747.1	NA
SLC6A6::AP003049.2	NA
ARF1::MTCO1P12	NA
RABGAP1L::AL929288.1	NA
TIMP1::TIMP3	NA
TIMP3::TIMP1	NA
AP003396.5::MT2A	NA
THBS1::VIM	NA
EHD2::RN7SL2	NA
MIR6723::IGFBP5	NA
PDPN::TRPM3	NA
PUM1::AC011257.1	NA
TIPIN::TPSAB1	NA
CACNA1C-AS1::AC092471.2	NA
CACNA1C-AS1::ITFG2-AS1	NA
MAML3::FAF1	NA
VTI1A::AL158212.1	NA
AC005871.2::EMX2	NA
PREP::MYMX	NA
CRYBG1::PDSS2	NA
PVT1::ATG5	NA
PVT1_1::ATG5	NA
NCAM1::USP28	NA
PVT1::CRYBG1	NA
PVT1_1::CRYBG1	NA
PDSS2::CRYBG1	NA
TTC12::CWF19L2	NA
DNAJC3::HS6ST3	NA
C6orf203::AL109920.1	NA
SETD2::SCAP	NA
IQCA1::KYNU	NA
CRYBG1::QRSL1	NA
AC244154.1::KIAA1217	NA
ARHGAP23::PRTFDC1	NA
DNM1L::FGD4	NA
MIR1204::ATG5	NA
DOCK9::FP236383.1	NA
KYNU::COL6A3	NA
LINC01125::MGAT4A	NA
CLEC16A::TNFRSF17	NA
PTS::AP002884.3	NA
MIR1204::CRYBG1	NA
NCAM1::ZW10	NA
SOBP::PRDM1	NA
AC138305.1::AC040174.1	NA
ZNF124::RABGAP1L	NA
PDSS2::QRSL1	NA
AC104836.1::AC097059.1	NA
BTBD8::AC097059.1	NA
LITAF::BCAR4	NA
LITAF::ZC3H7A	NA
AC093157.1::PLPPR5	NA
AL445433.2::DPH5	NA
ZFYVE28::FAM193A	NA
CRKL::AP3D1	NA
RAC1::MRPS7	NA
CCDC93::LINC01191	NA
ARHGEF10::CENPF	NA
KBTBD11-OT1::CENPF	NA
SAMD4A::AL513321.2	NA
CAPZB::UBR4	NA
KSR1::MPP3	NA
RNF216::FBXL18	NA
SMN1::AC139495.1	NA
PHACTR4::RCC1	NA
E2F3::CDKAL1	NA
TMEM181::WTAP	NA
RCC1::SERINC2	NA
SNHG3::SERINC2	NA
BPTF::KPNA2	NA
C22orf39::UFD1	NA
HIRA::UFD1	NA
MROH1::EXOSC4	NA
KIAA1671::SGSM1	NA
STK3::NIPAL2	NA
UTRN::STX11	NA
NSMF::EXD3	NA
AC024230.1::SLIT2	NA
C9orf172::PHPT1	NA
KIF26B::EFCAB2	NA
GOPC::ROS1	NA
PTPN21::CEP128	NA
CARHSP1::PDILT	NA
ARFGEF1::PREX2	NA
CEP128::ALDH6A1	NA
ENTPD4::PHYHIP	NA
LOXL2::PHYHIP	NA
RPL23AP53::AC024293.1	NA
AP001341.1::AP000146.1	NA
ITPR2::AC023796.1	NA
FGFR1OP2::ITPR2	NA
ITPR2::LRMP	NA
CCDC91::FAM72C	NA
ARNTL2::AC022509.2	NA
RHOA::QRICH1	NA
KIF3B::ZNF341-AS1	NA
ITPR2::CCDC91	NA
FRS2::TRHDE-AS1	NA
CCDC91::RASSF8-AS1	NA
ZNF71::BASP1	NA
MYO10::LINC02217	NA
AC010522.1::CDH18	NA
ZNF586::CDH18	NA
ZNF587B::CDH18	NA
CNOT1::ARHGAP17	NA
SNTB2::IL34	NA
ABL1::GINS3	NA
PAFAH1B1::COX10-AS1	NA
SETX::TNRC6A	NA
C16orf52::PALB2	NA
DBF4B::NMT1	NA
ABL1::CBFB	NA
CBFB::FUK	NA
AC005632.1::RANBP10	NA
C7orf50::CCL17	NA
AC093627.5::AC009107.1	NA
NFAT5::IQCE	NA
USB1::SLC6A2	NA
ADAMTS2::RNF130	NA
DCAF12::ELMSAN1	NA
FAM20C::RAPGEF1	NA
NCLN::OAZ1	NA
MINDY3::ITGA8	NA
NCLN::AC005258.1	NA
MAD1L1::CPNE2	NA
ADGRG1::ZDHHC1	NA
AC074327.1::LINC01468	NA
PMFBP1::RADIL	NA
SDK1::EEF2K	NA
AC026410.3::LINC01567	NA
C16orf52::NDUFAB1	NA
CPNE2::MAFK	NA
AC026410.3::C16orf52	NA
LARS::AKAP6	NA
ARHGAP17::LINC01572	NA
VARS::EHMT2	NA
FP236383.2::TAGLN2	NA
SMG1P3::RANBP10	NA
SLC35G2::NCK1	NA
PCNX1::AC011625.1	NA
CASC9::AC100782.1	NA
C5orf22::PDCD6	NA
TSEN15::TTC33	NA
PDCD6::SLC12A7	NA
MTND4P12::MTCO1P12	NA
ELP2::MOCOS	NA
FGD4::AC140847.2	NA
CLEC16A::OTOA	NA
MIGA1::COL4A1	NA
TXNRD1::ASCL1	NA
PPP6R3::ME2	NA
USP7::TMEM186	NA
PMM2::AC022167.3	NA
AUTS2::TNRC18	NA
AC140504.1::AC106796.1	NA
C16orf45::AC106796.1	NA
SYTL3::TULP4	NA
JAKMIP3::LRRC27	NA
SNX29::CIITA	NA
RAB4B::CYP2T1P	NA
RAB4B-EGLN2::CYP2T1P	NA
ACTN4::SIPA1L3	NA
ATF1::POP5	NA
CSTF3::EIF3M	NA
TNPO2::RFX1	NA
EIF3M::AC124657.1	NA
EPN2::SPACA3	NA
VCL::PLAU	NA
IFT80::LCA5	NA
AC079594.2::LCA5	NA
UBQLN4::IQGAP3	NA
SLC7A5::MT2A	NA
IGFBP5::IGFBP3	NA
IGFBP5::THBS1	NA
SMAGP::TFCP2	NA
SAMD8::ADK	NA
KDM5B::LINC01351	NA
KDM5B::AL391645.1	NA
MIER2::PPFIA3	NA
CTNNA1::AC011405.1	NA
NUMB::DPF3	NA
PUS7::AC004917.1	NA
SIL1::AC034243.1	NA
PLOD2::IQCJ	NA
PLOD2::IQCJ-SCHIP1	NA
PTEN::METTL18	NA
PLEKHA6::ASAH2B	NA
ZNF823::AC005702.1	NA
ZNF823::AC005702.2	NA
LIN9::PARP1	NA
NPY1R::LINC01060	NA
ESCO1::LINC01443	NA
TRAF4::AFF3	NA
GAS6-AS1::TMCO3	NA
TMEM255B::TMCO3	NA
RAPGEF1::NACC2	NA
LAMA5::GATA5	NA
XKR9::CASC11	NA
RAPGEF1::AL954642.1	NA
AC124947.1::AC138123.2	NA
CCDC57::RPE	NA
CARS::DCHS1	NA
CCNJ::BLNK	NA
EHMT1::ARRDC1	NA
KIF1B::HLCS	NA
PDHX::CAT	NA
SLC7A5P1::SEZ6L2	NA
EPS15::CALR4P	NA
SRPK2::PUS7	NA
FOXO3::AFG1L	NA
DENND2C::CSDE1	NA
RGS3::BSPRY	NA
UBE2D3::SLC9B1	NA
AC008758.5::PRDX2	NA
ZNF443::PRDX2	NA
AC022384.1::IRAK2	NA
TATDN2::IRAK2	NA
TRAF3::TECPR2	NA
ZC3HAV1L::KLRG2	NA
FUZ::LMTK3	NA
DNAJC13::UBA5	NA
RPL37A::AC073321.1	NA
AL033504.1::STXBP5	NA
AC008687.6::CGB8	NA
NRCAM::PNPLA8	NA
MYO9B::AC074135.1	NA
MYO9B::ZNF730	NA
UBXN4::R3HDM1	NA
WIPI2::DPY19L1	NA
LRRC75A-AS1::AC005697.1	NA
AP4S1::NUBPL	NA
MIR1204::MYC	NA
RPRD2::GOLPH3L	NA
ANP32E::GOLPH3L	NA
PCAT1::CASC11	NA
SRP54::AL121694.1	NA
SRP54::CCDC175	NA
CHD9::ANKRD26P1	NA
AC083923.2::CASC11	NA
CYLD::NKD1	NA
AC063979.2::LINC02056	NA
PVT1_3::AC136944.3	NA
RPL34-AS1::FP236383.1	NA
SENP7::RPL24	NA
NEK6::INIP	NA
AC004951.2::ADCY1	NA
POLR2J4::ADCY1	NA
SLC20A2::NECAB1	NA
FAM49B::SULF1	NA
CHD7::MED30	NA
FAM49B::NKAIN3	NA
CPQ::PRKDC	NA
MED30::NCALD	NA
HDGFL2::AC012184.2	NA
HDGFL2::DDX19B	NA
GRB10::LANCL2	NA
CA8::FAM110B	NA
LAMA2::TUSC3	NA
INTS4::AP003680.1	NA
PAK1::AAMDC	NA
FAM110B::FAM49B	NA
TUSC3::LAMA2	NA
PRKDC::AC104051.1	NA
FCGBP::SPTAN1	NA
ATF6B::FKBPL	NA
RPS23::RPS23P5	NA
SLC12A2::AP3S1	NA
CWC27::GRIA4	NA
SNU13::XRCC6	NA
WDR33::SAP130	NA
RANBP2::GCC2	NA
SRSF5::SUSD6	NA
SAMD4B::ECH1	NA
SAMD4B::AC008982.1	NA
PGAP3::GSDMB	NA
RERE::ENO1	NA
FBXO33::FP236383.1	NA
FLG-AS1::LCE5A	NA
NSUN4::NCCRP1	NA
LINC02302::AL161752.1	NA
ITCH::RALY	NA
ADCY9::ZSCAN32	NA
RPS16::ACTN4	NA
ACTN4::SPINT2	NA
STIP1::CATSPERZ	NA
STIP1::KCNK4-TEX40	NA
DYRK1A::BCL7A	NA
BCL7A::DYRK1A	NA
STIP1::GPR137	NA
YTHDF1::KCNQ2	NA
STIP1::KCNK4	NA
ELN::COL1A2	NA
CTGF::TPM2	NA
VIM-AS1::THBS1	NA
TGFBI::COL1A2	NA
FP236383.2::TIMP3	NA
RPS15::DAZAP1	NA
EFNA4::RUSC1	NA
ZFYVE28::POLN	NA
SIK2::C11orf1	NA
METTL16::SMG6	NA
KDM4B::AC112777.1	NA
CEP128::DIO2	NA
QSOX2::DKFZP434A062	NA
SUMF1::AC018816.1	NA
NEMF::AL158071.3	NA
DCAF7::TANC2	NA
PLSCR1::BFSP2-AS1	NA
QSOX2::CCDC187	NA
PAWR::AC090709.1	NA
BAZ2A::PRIM1	NA
MTFR1::PDE7A	NA
PXK::FLNB	NA
XPO6::NPIPB6	NA
PIK3C3::LINC00907	NA
AL691442.1::RUSC1	NA
FP236383.2::TFRC	NA
TMEM50B::DONSON	NA
EEF1A1::TFRC	NA
LINC02384::MDM1	NA
COL1A2::FN1	NA
ELN::FN1	NA
FP236383.2::SERPINE1	NA
IGFBP5::MMP2	NA
TCF7L1::TMSB10	NA
LARP4B::TSPAN33	NA
SMURF2::DDX5	NA
AP002990.1::C1QBP	NA
EEF1G::C1QBP	NA
MRPL52::LRRFIP1	NA
FP236383.2::LAMC1	NA
IL1RAPL1::AC005185.1	NA
SKP2::RAD23B	NA
CTBS::ELAVL4	NA
MAP3K14::AC104763.3	NA
VPS37B::PITPNM2	NA
AC027290.2::PITPNM2	NA
MAN1B1::AL807752.2	NA
DEDD::MACF1	NA
COPA::DEDD	NA
HPRT1::SMIM10L2B-AS1	NA
AKT3::MYCL	NA
FAM49B::ASAP1	NA
AL033527.2::AL591721.1	NA
UBFD1::SCNN1B	NA
NIPBL::RHOXF2	NA
AL591885.1::VANGL2	NA
PABPN1::CHD8	NA
BCL2L2-PABPN1::CHD8	NA
COPA::AL365277.1	NA
PPOX::LRRC52	NA
CCDC88A::PPP4R3B	NA
MFSD2A::ATF6	NA
UNC80::MAP2	NA
TRIT1::AKT3	NA
PCGF5::AL365434.1	NA
AC015982.1::AC012358.3	NA
ANKRD28::TBC1D5	NA
CARS::ATL1	NA
AC104041.1::TYW1	NA
MACF1::FP236383.1	NA
TRIT1::TSNAX-DISC1	NA
NOP58::CDK15	NA
ARHGAP12::ZNF277	NA
AFF1::KMT2A	NA
UBA52::RPS28P7	NA
TAF13::SORT1	NA
ITPK1::ISM2	NA
PTPRF::B4GALT2	NA
AC005726.1::RPS12	NA
CCSER1::AC097478.1	NA
TM9SF3::DLEU7-AS1	NA
COL4A3::AC073065.1	NA
AC139149.1::HGS	NA
PFDN1::AC008438.2	NA
ABCC4::WASIR1	NA
TMEM156::MAEA	NA
EEF1A1::GAPDH	NA
ALDOA::GAPDH	NA
LDHB::LDHA	NA
GAPDH::AP002990.1	NA
PLAA::MIR31HG	NA
PVT1::CCDC26	NA
PVT1_1::CCDC26	NA
RARA::PML	NA
PVT1::AC103718.1	NA
PVT1_1::AC103718.1	NA
PML::RARA	NA
HAGH::PCNT	NA
STX8::IDI2	NA
DNM2::AL117337.1	NA
PPFIBP1::CCDC91	NA
YBX1P2::MPO	NA
GTF3C1::GPAT2P2	NA
SOS1::ADCY3	NA
GOLGB1::MOV10L1	NA
FTH1::S100A6	NA
AP000924.1::FDX1	NA
FGFR3::TACC3	NA
ADGRF1::TNFRSF21	NA
SNRNP40::NKAIN1	NA
CCDC12::SETD2	NA
CORO7::POLR3K	NA
CORO7-PAM16::POLR3K	NA
OCIAD2::OCIAD1	NA
STIM1::OR51M1	NA
MTAP::CDKN2A	NA
ELAVL2::EBPL	NA
ERICH1::AC006004.1	NA
CDKN2A::MIR31HG	NA
FOCAD::LINC01239	NA
CRACR2A::TIGAR	NA
PVT1::AC084116.2	NA
CDKN2A::PTPRD	NA
PPARD::SCUBE3	NA
CCDC88A::CLHC1	NA
PVT1_3::AC084116.2	NA
C11orf68::DRAP1	NA
DCBLD2::MDGA2	NA
COX16::TMEM106B	NA
SYNJ2BP-COX16::TMEM106B	NA
ARFIP1::FNDC3B	NA
EHD3::SLC25A6	NA
FNDC3B::ARFIP1	NA
MRPL4::OTUD5	NA
PVT1::AC011257.1	NA
PVT1_1::AC011257.1	NA
BRPF3::MAPK14	NA
LTBP2::BATF	NA
EEF2::ZFR2	NA
RPL12::MT2A	NA
CAMSAP2::DIO1	NA
FNIP1::AC026398.1	NA
FNIP1::MEIKIN	NA
MYH9::AC026461.4	NA
VEZF1::ZNRF3	NA
BAG6::SLC44A4	NA
C10orf76::KCNIP2	NA
GSE1::AL137003.1	NA
C16orf87::ORC6	NA
IMMP2L::DOCK4	NA
GLG1::CLEC18B	NA
AC025254.1::LINC02404	NA
XACT::LRCH2	NA
UBBP4::UBA52	NA
FAM102A::CIZ1	NA
IRF3::FBP2	NA
SLC35E2::KIAA2013	NA
DUS1L::CCDC57	NA
THEM6::FANCI	NA
STK24::DOCK9	NA
DNAJC11::TTC34	NA
UBE3C::TNNC1	NA
SCAF4::KCNE1	NA
GBP1::CNNM4	NA
PPP4R1::ANKRD20A19P	NA
MIR155HG::PRR16	NA
BTBD7::AL110118.2	NA
BTBD7::UBR7	NA
TEAD1::ABCC8	NA
CDC25C::LINC01184	NA
EPHB2::LYPLA2	NA
DDX10::CEP126	NA
G2E3::BPHL	NA
PDHX::TTC17	NA
ENO1::THY1	NA
PAX6::MUC2	NA
COL1A1::THY1	NA
NUP153::PXMP4	NA
FAAP100::NPLOC4	NA
AFG3L1P::MC1R	NA
AFG3L1P::AC092143.4	NA
KATNB1::NLRC5	NA
COL4A2::FN1	NA
FN1::ACTB	NA
TMEM131::AC009237.16	NA
KRT7::OR7E47P	NA
RASSF8::TSPAN9	NA
R3HCC1L::AC078819.1	NA
NLRP1::STAT5A	NA
KIAA0232::FP236383.1	NA
GALNT8::PRMT8	NA
USP43::CNTLN	NA
NSD3::AL353770.4	NA
CPNE8::TRIM3	NA
HERC1::DAPK2	NA
ESYT2::AC073316.2	NA
ATP2A2::IFT81	NA
BANP::CA5A	NA
KIAA0368::SUSD1	NA
KRT19::SLC47A1	NA
BANP::AC133539.1	NA
HSPG2::WNT4	NA
TMEM94::ARMC7	NA
HEXDC::OGFOD3	NA
FNDC3B::TMEM212	NA
SMAD6::ZWILCH	NA
AC092647.5::MRPS17P1	NA
MRPS17::MRPS17P1	NA
AAMDC::ABCB10	NA
CA5A::BANP	NA
PPIL2::PI4KAP2	NA
UBE2E1::DAZL	NA
ZNF852::LZTFL1	NA
AC073529.1::GS1-594A7.3	NA
UBE2E1::WNT7A	NA
UBP1::EIF1B-AS1	NA
SDK2::WRAP53	NA
RFTN1::GPD1L	NA
RPSA::PRSS50	NA
RPSA::PRSS46	NA
LRRFIP2::NEK10	NA
CMTM8::TRANK1	NA
LRP8::HSPG2	NA
GPD1L::EDEM1	NA
PUDP::AC107419.1	NA
SACM1L::TRAK1	NA
SATB1-AS1::RBMS3	NA
MAST2::DNAJC16	NA
CNOT10::ZNF385D-AS2	NA
TBC1D5::CAPN7	NA
AC112493.1::PUDP	NA
PLCL2::AC109583.3	NA
PLCL2::PRSS50	NA
RFTN1::PLCL2-AS1	NA
RPSA::AC109583.3	NA
UBE2E2::NUP210	NA
CNKSR3::IPCEF1	NA
TRANK1::ULK4	NA
KCNH8::ZNF35	NA
CMC1::PLCL2	NA
MKRN2::SCN10A	NA
COMMD1::PRSS46	NA
COMMD1::PRSS50	NA
AC139530.1::P4HB	NA
AL445524.1::EGLN1	NA
NCOA3::PRKD2	NA
EFTUD2::MAP3K14	NA
FCHSD2::NCF2	NA
SIK2::MCM3	NA
LPCAT1::SLC6A3	NA
PPP3CA::TBCK	NA
SCAMP2::MPI	NA
CEP83::TMCC3	NA
AC244154.1::AC244153.1	NA
AC008163.1::HGF	NA
SLC30A9::SRSF3	NA
BICRA::EP300	NA
DTX2::SRRM3	NA
MTMR9::UNC5D	NA
IL17RB::CACNA1D	NA
CDC6::RAPGEFL1	NA
IL6ST::ANKRD55	NA
PLXNB2::DENND6B	NA
EDEM1::ARL8B	NA
TMEM164::SH3BGRL	NA
SLC25A53::MCTS1	NA
GOLIM4::PASD1	NA
CBFA2T3::PIEZO1	NA
ATP13A1::ZNF14	NA
AL391058.1::HNRNPA3P8	NA
RPS19P3::AL357055.1	NA
AC025750.1::AC104564.1	NA
UBBP1::UBA52	NA
UBBP3::UBBP2	NA
RAP1A::RAP1B	NA
RPL22L1::RPL22P22	NA
LOXL1::LOX	NA
NUP188::NUP214	NA
ATP2A2::AL354695.1	NA
CCND2::CCND1	NA
RAB8A::ISY1-RAB43	NA
RPS8::RPS8P6	NA
ATP5G1::AL139220.1	NA
RPS8P6::AC006539.1	NA
PKLR::PKM	NA
THBS1::ADAMTS6	NA
CAMK2D::CAMK2G	NA
CCAR1::IPO7	NA
KHDRBS2::KHDRBS1	NA
AC022018.1::AC006511.3	NA
AC110027.1::AC073410.2	NA
EIF4A2::AC016876.2	NA
EIF4A2::SENP3-EIF4A1	NA
MYL6P2::MYL6P4	NA
SWAP70::C11orf49	NA
AF131215.1::RPL17	NA
AF131215.1::RPL17-C18orf32	NA
BMT2::IMMP2L	NA
TOMM40::G6PC3	NA
BRD4::NUTM1	NA
METTL2B::AC010655.2	NA
METTL2B::AC010655.3	NA
HOXA3::C7orf31	NA
SP8::DIP2B	NA
YWHAG::PMS2P5	NA
AC004080.6::C7orf31	NA
RASSF6::AC112518.2	NA
SLC4A10::PSMD14	NA
SLC4A10::AC008063.1	NA
AL162151.2::RPL3P9	NA
UBR5::SLC25A32	NA
HP1BP3::ZNF362	NA
ARID1A::MAST2	NA
RNF24::AL356414.1	NA
STK3::GRHL2	NA
BAIAP2::CEP131	NA
TLE3::FP236383.1	NA
HP1BP3::AL662907.2	NA
RDH13::FBXO3	NA
UNC13B::ENHO	NA
BCAR3::DNTTIP2	NA
VIM::TMSB4XP6	NA
ZNF608::AC109464.2	NA
RAB8B::AC087525.1	NA
AC139887.2::CPLX1	NA
AC139887.1::CPLX1	NA
AC011603.2::MYH9	NA
ZMYM6::RNF139	NA
PVT1::LY6H	NA
PVT1_1::LY6H	NA
KLF3::KLHL5	NA
AL136366.1::AC083923.2	NA
MKNK2::ISG15	NA
AC083923.2::AL136366.1	NA
MTDH::TRHR	NA
AC134511.1::LINC02384	NA
NIN::TRIM9	NA
HELLS::TBC1D12	NA
KCNC2::CAPS2	NA
WARS2::TBX15	NA
PAM::LINC00492	NA
APBA1::PTAR1	NA
PVT1::NFIB	NA
UNK::ITGB4	NA
PVT1_1::NFIB	NA
TYW1::ZNF92	NA
CDKAL1::E2F3	NA
KIAA1456::LINC00681	NA
DCBLD2::PCGF3	NA
FTH1P8::FTL	NA
EEF2::SAA2	NA
EEF2::SAA2-SAA4	NA
CHCHD2P6::SAA2	NA
CHCHD2P6::SAA2-SAA4	NA
FTL::FTH1	NA
YBX1P1::CXCL1	NA
AIP::GSTP1	NA
TMTC2::AC068643.1	NA
TPT1::PMEL	NA
USP43::AHSP	NA
GNB1L::SEPT5	NA
RNF115::ANKRD34A	NA
GREB1L::TULP3	NA
MAVS::CDC25B	NA
ZZZ3::USP33	NA
PRICKLE1::AC012038.1	NA
MAP7D2::AL928596.1	NA
SLC7A5P2::GNPTG	NA
SMG1P3::GNPTG	NA
HSD17B4::TNFAIP8	NA
MTCO1P12::MTATP6P1	NA
CCAR1::MZF1	NA
PRPF8::PITPNA	NA
AC084125.2::CPSF1	NA
CDC27::GPHN	NA
JAKMIP3::INPP5A	NA
TANGO6::DUS2	NA
WASH3P::LRRC8B	NA
SPECC1L::AL353803.2	NA
SPECC1L-ADORA2A::AL353803.2	NA
CARD8::TXNDC5	NA
PRKD3::AC099520.1	NA
EP400::NOC4L	NA
FAM214A::MYO5A	NA
RAD21::EIF3H	NA
NFE2L1::AC036222.1	NA
UBQLN1::GKAP1	NA
ZKSCAN5::DDX1	NA
NBAS::DDX1	NA
NBAS::AC108025.2	NA
DDX1::HNRNPA1	NA
DDX1::EEF1A1	NA
AL669831.3::DDX1	NA
RFT1::UQCRC2	NA
TAX1BP1::AHCY	NA
AC010642.2::DPRX	NA
CDCA5::LINC01986	NA
POLA2::CAPN1	NA
WNK1::CWC22	NA
SMURF2::CEP112	NA
LDLRAD3::TCP11L1	NA
SMURF2::AC004805.1	NA
PRRT3-AS1::ARPC4-TTLL3	NA
PRRT3-AS1::TTLL3	NA
RPA1::SMYD4	NA
PTPRJ::LPXN	NA
FAM222B::SEZ6	NA
TXNDC11::LITAF	NA
BABAM2::DPYSL5	NA
CD151::DRD4	NA
GALNT18::SBF2	NA
PPP1R13L::PVR	NA
GPR39::NCKAP5	NA
HBEGF::AC008438.2	NA
ARHGEF10L::PADI6	NA
DMTN::NPM2	NA
NUMA1::AP000812.1	NA
MAP2K4::PAGE5	NA
JTB::SNAPIN	NA
CNOT2::PTPRR	NA
