cohort	project	sample_id	seqtype	chrom	virus	contig	sample_region_expr	mean_region_expr	log2_fold_change	expr_quantile	region_gene_list
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-WEY5-0001-SM-3P61Z	RNA	chr14	Eppstein-Barr	chr14~105854938~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~40090~+	12.64	4.32	1.55	0.96	MIR4539^ENSG00000265612.1,MIR4537^ENSG00000264781.1,IGHJ3P^ENSG00000237111.1,IGHJ2P^ENSG00000237547.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-WEY5-0001-SM-3P61Z	RNA	chr11	Eppstein-Barr	chr11~71435518~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39879~-	55.12	49.65	0.15	0.69	DHCR7^ENSG00000172893.15
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-WEY5-0001-SM-3P61Z	RNA	chr21	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~40276~+~chr21~44928812~+	280.91	202.72	0.47	0.88	ITGB2^ENSG00000160255.17,ITGB2-AS1^ENSG00000227039.6,LL21NC02-1C16.1^ENSG00000273027.1,LINC01547^ENSG00000183250.11,LL21NC02-1C16.2^ENSG00000272825.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-WEY5-0001-SM-3P61Z	RNA	chrX	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39861~-~chrX~72273886~+	2122.51	1486.10	0.51	0.89	PIN4^ENSG00000102309.12,RPS4X^ENSG00000198034.10
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-WEY5-0001-SM-3P61Z	RNA	chr1	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39800~-~chr1~161157638~+	152.84	140.06	0.13	0.81	UFC1^ENSG00000143222.11,RP11-297K8.2^ENSG00000224985.1,USP21^ENSG00000143258.15,PPOX^ENSG00000143224.17
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-VUSH-0004-SM-3P61T	RNA	chr7	Eppstein-Barr	chr7~32870603~+~NC_007605_171823nt_Human_gammaherpesvirus_4~33159~-	18.87	20.95	-0.15	0.29	KBTBD2^ENSG00000170852.10
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-VUSH-0004-SM-3P61T	RNA	chr7	Eppstein-Barr	chr7~1058127~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39877~-	130.48	123.48	0.08	0.61	C7orf50^ENSG00000146540.14,GPR146^ENSG00000164849.9
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-VUSH-0004-SM-3P61T	RNA	chr2	Eppstein-Barr	chr2~38482410~+~NC_007605_171823nt_Human_gammaherpesvirus_4~39757~+	47.66	46.08	0.05	0.64	AC016995.3^ENSG00000231367.5,RPLP0P6^ENSG00000213553.4
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-VUSH-0004-SM-3P61T	RNA	chr19	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39884~+~chr19~45816811~+	57.11	52.01	0.13	0.74	RSPH6A^ENSG00000104941.7,SYMPK^ENSG00000125755.18
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-VUSH-0004-SM-3P61T	RNA	chr1	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39799~-~chr1~1627641~+	51.53	46.41	0.15	0.78	MIB2^ENSG00000197530.12,MMP23B^ENSG00000189409.13,CDK11B^ENSG00000248333.8
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-VUSH-0004-SM-3P61T	RNA	chr9	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39445~+~chr9~137243453~+	752.31	383.82	0.97	0.99	SLC34A3^ENSG00000198569.9,TUBB4B^ENSG00000188229.5,FAM166A^ENSG00000188163.7
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr21	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~40187~+~chr21~8443498~+	0.49	1.65	-1.73	0.51	CH507-513H4.3^ENSG00000281181.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr21	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~40187~+~chr21~8399263~+	0.03	0.10	-1.39	0.48	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr21	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~40187~+~chr21~8216229~+	0.54	3.10	-2.50	0.80	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr21	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~40187~+~chr21~8260458~+	0.78	2.70	-1.78	0.47	CH507-513H4.5^ENSG00000281383.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr12	Eppstein-Barr	chr12~128814323~+~NC_007605_171823nt_Human_gammaherpesvirus_4~40194~-	77.21	108.78	-0.49	0.23	SLC15A4^ENSG00000139370.11,RP11-21K12.2^ENSG00000279500.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr8	Eppstein-Barr	chr8~38852344~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14581~+	91.08	101.07	-0.15	0.40	TACC1^ENSG00000147526.19,RP11-723D22.3^ENSG00000253829.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr18	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~33160~+~chr18~9860834~+	23.03	20.11	0.20	0.61	RAB31^ENSG00000168461.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr17	Eppstein-Barr	chr17~4948752~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39884~+	1921.72	1918.88	0.00	0.54	SLC25A11^ENSG00000108528.13,RNF167^ENSG00000108523.15,PFN1^ENSG00000108518.7,ENO3^ENSG00000108515.17
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr12	Eppstein-Barr	chr12~92145497~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39838~-	132.16	200.45	-0.60	0.09	BTG1^ENSG00000133639.4,RP11-796E2.4^ENSG00000245904.3
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr11	Eppstein-Barr	chr11~67352304~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39842~-	167.44	180.51	-0.11	0.48	RAD9A^ENSG00000172613.7,POLD4^ENSG00000175482.8,CTC-1337H24.3^ENSG00000274251.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr14	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~68470~+~chr14~21426181~+	32.61	34.05	-0.06	0.38	CHD8^ENSG00000100888.12,EIF4EBP1P1^ENSG00000258870.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr6	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39850~+~chr6~109452594~+	89.93	107.30	-0.25	0.24	SMPD2^ENSG00000135587.8,MICAL1^ENSG00000135596.17
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr11	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39772~-~chr11~18407611~+	967.75	1369.17	-0.50	0.13	LDHA^ENSG00000134333.13,AC084117.3^ENSG00000256006.1,LDHC^ENSG00000166796.11
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr19	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39502~+~chr19~54207472~+	506.37	596.53	-0.24	0.22	AC012314.20^ENSG00000223660.1,RPS9^ENSG00000170889.13,AC012314.19^ENSG00000224579.1,LILRB3^ENSG00000204577.11,LILRA6^ENSG00000244482.10
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr10	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~39143~+~chr10~80169131~+	60.07	74.34	-0.31	0.30	ANXA11^ENSG00000122359.17
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HGF4-0002-SM-EZ6M7	RNA	chr10	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39772~-~chr10~97479593~+	59.83	62.90	-0.07	0.43	MMS19^ENSG00000155229.20
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr16	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~38217~-~chr16~583164~+	26.02	18.14	0.52	0.98	PIGQ^ENSG00000007541.16,RAB40C^ENSG00000197562.9
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr17	Eppstein-Barr	chr17~34039113~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~11963~+	0.25	0.23	0.10	0.62	ASIC2^ENSG00000108684.14,TLK2P1^ENSG00000226049.3
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr6	Eppstein-Barr	chr6~32444922~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14573~+	5568.30	4632.58	0.27	0.75	HLA-DRA^ENSG00000204287.13
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr17	Eppstein-Barr	chr17~17383995~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39838~-	441.73	194.20	1.19	0.86	RPL13P12^ENSG00000215030.5
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr16	Eppstein-Barr	chr16~4609240~+~NC_007605_171823nt_Human_gammaherpesvirus_4~39753~+	50.17	47.85	0.07	0.65	C16orf96^ENSG00000205832.7,UBALD1^ENSG00000153443.12,MGRN1^ENSG00000102858.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr11	Eppstein-Barr	chr11~88337711~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39837~-	27.19	61.88	-1.19	0.12	CTSC^ENSG00000109861.15
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr6	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39910~+~chr6~89080765~+	118.60	70.50	0.75	0.95	RP11-63L7.5^ENSG00000271931.1,PNRC1^ENSG00000146278.10
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr19	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39910~+~chr19~19110584~+	75.54	46.30	0.71	0.98	SLC25A42^ENSG00000181035.13,TMEM161A^ENSG00000064545.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr3	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39873~-~chr3~180603739~+	43.53	22.63	0.94	1.00	RP11-496B10.3^ENSG00000239774.1,TTC14^ENSG00000163728.10,CCDC39^ENSG00000145075.11
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr4	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39871~+~chr4~99062047~+	106.69	134.09	-0.33	0.08	METAP1^ENSG00000164024.11,RP11-571L19.8^ENSG00000272777.1,ADH5^ENSG00000197894.10
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr9	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39841~+~chr9~122686687~+	0.06	0.04	0.62	0.80	TLK1P1^ENSG00000226783.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr19	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39788~-~chr19~47751067~+	724.13	414.43	0.81	0.99	EHD2^ENSG00000024422.11,GLTSCR2^ENSG00000105373.18
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr22	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39445~+~chr22~39225710~+	6.91	5.22	0.40	0.73	PDGFB^ENSG00000100311.16
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr5	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~39800~+~chr5~10656700~+	73.91	33.33	1.15	1.00	ANKRD33B^ENSG00000164236.11,RP11-215G15.4^ENSG00000251548.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-SSA3-0002-SM-3P61R	RNA	chr17	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~39734~-~chr17~81510713~+	4284.18	4114.88	0.06	0.64	ACTG1^ENSG00000184009.9,RP13-766D20.1^ENSG00000229947.1,RP13-766D20.2^ENSG00000229848.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr11	Eppstein-Barr	chr11~811298~+~NC_007605_171823nt_Human_gammaherpesvirus_4~39837~-	2336.36	2735.10	-0.23	0.24	PIDD1^ENSG00000177595.17,RPLP2^ENSG00000177600.8,SNORA52^ENSG00000199785.1,PNPLA2^ENSG00000177666.16
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chrX	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~13380~-~chrX~19355714~+	55.60	71.86	-0.37	0.09	PDHA1^ENSG00000131828.13,MAP3K15^ENSG00000180815.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr19	Eppstein-Barr	chr19~662039~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14558~+	67.38	75.99	-0.17	0.28	RNF126^ENSG00000070423.17,AC004156.3^ENSG00000267666.2
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr19	Eppstein-Barr	chr19~3053918~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14575~+	209.14	306.20	-0.55	0.02	TLE2^ENSG00000065717.14,AES^ENSG00000104964.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr19	Eppstein-Barr	chr19~2038753~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14577~+	991.22	679.09	0.55	0.83	BTBD2^ENSG00000133243.8,AC007136.1^ENSG00000267180.1,MKNK2^ENSG00000099875.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr16	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~39962~+~chr16~28828441~+	147.65	167.06	-0.18	0.22	RP11-1348G14.5^ENSG00000260796.1,RP11-1348G14.8^ENSG00000275807.1,ATXN2L^ENSG00000168488.18,RP11-24N18.1^ENSG00000260570.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr20	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~33168~+~chr20~25446768~+	21.49	26.86	-0.32	0.26	GINS1^ENSG00000101003.9,NINL^ENSG00000101004.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr17	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~33168~+~chr17~7859958~+	73.91	92.24	-0.32	0.10	KDM6B^ENSG00000132510.10,TMEM88^ENSG00000167874.6,NAA38^ENSG00000183011.13,CYB5D1^ENSG00000182224.11,RP11-1099M24.6^ENSG00000280046.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr15	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~14579~-~chr15~79970932~+	249.62	193.55	0.37	0.82	BCL2A1^ENSG00000140379.7
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr9	Eppstein-Barr	chr9~19376577~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39527~+	2864.87	2908.41	-0.02	0.54	DENND4C^ENSG00000137145.20,RP11-513M16.7^ENSG00000272842.1,RP11-513M16.8^ENSG00000273226.1,RPS6^ENSG00000137154.12,NDUFA5P3^ENSG00000234853.2
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr12	Eppstein-Barr	chr12~132733448~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~157758~+	36.99	38.69	-0.06	0.42	RNA5SP379^ENSG00000201469.1,ANKLE2^ENSG00000176915.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr1	Eppstein-Barr	chr1~23692684~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39838~-	1224.81	1556.74	-0.35	0.15	RPL11^ENSG00000142676.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr19	Eppstein-Barr	chr19~12646726~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39872~+	142.27	138.46	0.04	0.59	ZNF490^ENSG00000188033.9,MAN2B1^ENSG00000104774.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr18	Eppstein-Barr	chr18~74390098~+~NC_007605_171823nt_Human_gammaherpesvirus_4~39328~-	1.17	3.21	-1.45	0.04	FAUP1^ENSG00000235297.3
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr17	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39845~+~chr17~38806147~+	61.19	66.04	-0.11	0.28	PIP4K2B^ENSG00000276293.4,CWC25^ENSG00000273559.4
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr1	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39841~+~chr1~155477669~+	21.18	18.65	0.18	0.67	ASH1L^ENSG00000116539.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr8	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39840~+~chr8~100501006~+	24.52	25.76	-0.07	0.49	KB-1615E4.2^ENSG00000253666.1,KB-1615E4.3^ENSG00000254364.1,ANKRD46^ENSG00000186106.11
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr12	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39835~+~chr12~9695482~+	74.15	74.69	-0.01	0.51	CLEC2D^ENSG00000069493.14,RP11-75L1.1^ENSG00000256582.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr14	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39479~+~chr14~105854594~+	2.53	3.93	-0.63	0.44	MIR4539^ENSG00000265612.1,MIR4537^ENSG00000264781.1,IGHJ3P^ENSG00000237111.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr3	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39261~+~chr3~4979472~+	252.41	173.70	0.54	0.84	BHLHE40-AS1^ENSG00000235831.6,BHLHE40^ENSG00000134107.4
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr5	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~39328~+~chr5~172035543~+	65.39	73.80	-0.17	0.27	STK10^ENSG00000072786.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-X4LF-0002-SM-4QASG	RNA	chr1	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~39328~+~chr1~244864191~+	112.75	145.75	-0.37	0.07	HNRNPU^ENSG00000153187.18,RP11-11N7.4^ENSG00000273175.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HCU9-0004-SM-EYYW6	RNA	chr7	Eppstein-Barr	chr7~157248566~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39914~-	50.26	47.96	0.07	0.59	UBE3C^ENSG00000009335.17
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HCU9-0004-SM-EYYW6	RNA	chr7	Eppstein-Barr	chr7~150371569~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39885~-	115.32	143.52	-0.32	0.18	RP4-584D14.5^ENSG00000240449.1,REPIN1^ENSG00000214022.11,ZNF775^ENSG00000196456.11,RP4-584D14.6^ENSG00000239377.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HCU9-0004-SM-EYYW6	RNA	chr20	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39866~-~chr20~33993944~+	92.04	78.66	0.23	0.89	RALY-AS1^ENSG00000228265.5,RP5-1125A11.7^ENSG00000276073.1,RP5-1125A11.6^ENSG00000275784.1,RALY^ENSG00000125970.11
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1HCU9-0004-SM-EYYW6	RNA	chr1	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39445~+~chr1~202147673~+	92.06	89.36	0.04	0.56	ARL8A^ENSG00000143862.7,PTPN7^ENSG00000143851.15
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr14	Eppstein-Barr	chr14~105856132~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~40066~-	6.18	4.37	0.50	0.78	MIR4539^ENSG00000265612.1,MIR4537^ENSG00000264781.1,IGHJ3P^ENSG00000237111.1,IGHJ2P^ENSG00000237547.1,IGHJ1P^ENSG00000227335.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr1	Eppstein-Barr	chr1~33011286~+~NC_007605_171823nt_Human_gammaherpesvirus_4~39908~-	120.90	138.29	-0.19	0.22	RP1-117O3.2^ENSG00000236065.2,AK2^ENSG00000004455.16
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr14	Eppstein-Barr	chr14~105854697~+~NC_007605_171823nt_Human_gammaherpesvirus_4~39946~-	5.68	3.93	0.53	0.77	MIR4539^ENSG00000265612.1,MIR4537^ENSG00000264781.1,IGHJ3P^ENSG00000237111.1
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr17	Eppstein-Barr	chr17~76400484~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~39261~+	40.13	34.10	0.23	0.86	UBE2O^ENSG00000175931.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr9	Eppstein-Barr	chr9~89013456~+~NC_007605_171823nt_Human_gammaherpesvirus_4~33155~-	0.10	0.12	-0.29	0.53	S1PR3^ENSG00000213694.3,SHC3^ENSG00000148082.9
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr5	Eppstein-Barr	chr5~150407254~+~NC_007605_171823nt_Human_gammaherpesvirus_4~33170~-	2741.78	4683.21	-0.77	0.07	TCOF1^ENSG00000070814.17,CD74^ENSG00000019582.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr1	Eppstein-Barr	chr1~27350568~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14580~+	53.54	23.82	1.17	0.98	SYTL1^ENSG00000142765.17,MAP3K6^ENSG00000142733.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr19	Eppstein-Barr	chr19~7967701~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14906~+	44.44	56.51	-0.35	0.14	ELAVL1^ENSG00000066044.14
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr19	Eppstein-Barr	chr19~3977613~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~14475~+	2469.18	2186.27	0.18	0.79	DAPK3^ENSG00000167657.13,EEF2^ENSG00000167658.15
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr17	Eppstein-Barr	chr17~75490700~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14578~+	0.38	0.86	-1.15	0.32	MIR6785^ENSG00000284595.1,CASKIN2^ENSG00000177303.9
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr13	Eppstein-Barr	chr13~48492599~+~NC_007605_171823nt_Human_gammaherpesvirus_4~14580~+	80.80	44.61	0.86	0.99	RCBTB2^ENSG00000136161.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr12	Eppstein-Barr	chr12~14942555~+~NC_007605_171823nt_Human_gammaherpesvirus_4~33167~-	763.62	775.42	-0.02	0.51	ERP27^ENSG00000139055.6,ARHGDIB^ENSG00000111348.8
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr12	Eppstein-Barr	NC_009334_172764nt_Human_herpesvirus_4_type_2~39859~+~chr12~6537137~+	5849.45	6866.78	-0.23	0.31	NCAPD2^ENSG00000010292.12,RP5-940J5.3^ENSG00000255966.1,GAPDH^ENSG00000111640.14,IFFO1^ENSG00000010295.19,RP5-940J5.8^ENSG00000245667.2
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr10	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~33169~+~chr10~22535802~+	91.44	96.00	-0.07	0.47	PIP4K2A^ENSG00000150867.13
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr2	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~33168~+~chr2~10791819~+	185.61	189.16	-0.03	0.52	ATP6V1C2^ENSG00000143882.10,PDIA6^ENSG00000143870.12
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr2	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~14573~-~chr2~241728796~+	42.50	42.98	-0.02	0.56	ING5^ENSG00000168395.15,AC114730.11^ENSG00000235351.1,D2HGDH^ENSG00000180902.17,AC114730.8^ENSG00000215692.2
GTEx	Cells_EBV-transformed_lymphocytes	GTEX-1FIGZ-0001-SM-EAZCM	RNA	chr6	Eppstein-Barr	NC_007605_171823nt_Human_gammaherpesvirus_4~14572~-~chr6~13363668~+	11.45	13.40	-0.23	0.39	GFOD1^ENSG00000145990.10
