#Supplementary Table 5. Detailed information on HPV integration sites detected from virus capture sequencing data
#Sample ID	Chromosome	Chromosome band	Integrated Position	Integration NO.	# of support reads			NNSS value of HIVID			WGS data
#					left	right	total	left	right	total	Have WGS data	found by WGS
sample_id	chromosome	chromosome_band	integration_position	integration_no	left_reads	right_reads	total	left_NNSS	right_NNSS	total_NNSS	have_WGS_data	found_by_WGS	hg38_Chrom	hg38_Coord
T6570	chr13	13q22.1	74232611	6	18	0	18	6	0	5.999492	N	N	chr13	73658474
T6570	chrX	Xp11.3	42596234	7	4	0	4	1.333	0	1.33322	N	N	chrX	42736983
T4904	chr8	8q24.21	128192895	1	0	110	110	0	20.403	20.404801	N	N	chr8	127180650
T4904	chr8	8q24.21	128192931	2	0	6	6	0	1.111	1.112988	N	N	chr8	127180686
T4904	chr8	8q24.21	128192968	3	0	8	8	0	1.483	1.483984	N	N	chr8	127180723
T4904	chr8	8q24.21	128193570	4	6	0	6	1.112	0	1.112989	N	N	chr8	127181325
T4904	chr8	8q24.21	128243634	5	6	0	6	1.112	0	1.112989	N	N	chr8	127231389
T4904	chr8	8q24.21	128273830	6	69	0	69	12.799	0	12.799376	N	N	chr8	127261585
T2013	chr2	2q24.2	162930970	1	0	10	10	0	3.058	3.058314	N	N	chr2	162074460
T2117	chr1	1p31.1	84303466	1	0	3	3	0	3.279	3.278896	N	N	chr1	83837783
T2117	chr1	1q31.1	187754089	2	4	0	4	4.372	0	4.371862	N	N	chr1	187784958
T2117	chr11	11p15.3	11657917	3	0	3	3	0	3.279	3.278896	N	N	chr11	11636370
T2117	chr12	12q24.33	132839949	4	0	3	3	0	3.279	3.278896	N	N	chr12	132263363
T2117	chr14	14q13.1	33490308	5	4	0	4	4.372	0	4.371862	N	N	chr14	33021102
T2117	chr16	16p13.3	6297003	6	3	0	3	3.279	0	3.278896	N	N	chr16	6247002
T2117	chr17	17q24.2	64709015	7	6	0	6	6.558	0	6.557793	N	N	chr17	66712897
T2117	chr19	19q11	27732103	8	8	0	8	8.744	0	8.743723	N	N	chr19	27241195
T2117	chr2	2q11.2	96963288	9	0	3	3	0	3.279	3.278896	N	N	chr2	96297550
T2117	chr2	2q11.2	101587451	10	0	4	4	0	4.372	4.371862	N	N	chr2	100970989
T2117	chr2	2q11.2	101587539	11	4	0	4	4.372	0	4.371861	N	N	chr2	100971077
T2117	chr3	3q22.2	135443957	12	0	5	5	0	5.465	5.464827	N	N	chr3	135725115
T2117	chr8	8q24.21	128230632	13	0	30	30	0	32.789	32.788964	N	N	chr8	127218387
T2117	chr8	8q24.21	128241548	14	4	0	4	4.372	0	4.371862	N	N	chr8	127229303
T2020	chr1	1p32.3	53628455	1	0	14	14	0	3.354	3.353981	N	N	chr1	53162783
T2020	chr1	1q22	155937984	2	0	14	14	0	3.353	3.35398	N	N	chr1	155968193
T1065	chr1	1q25.2	179499099	1	22	22	44	4.201	4.201	8.401285	N	N	chr1	179529964
T1065	chr10	10q25.1	107499689	2	19	0	19	3.628	0	3.627829	N	N	chr10	105739931
T1065	chr12	12q13.2	55607239	3	273	7	280	52.127	1.337	53.462733	N	N	chr12	55213455
T1065	chr19	19q13.31	43748141	4	38	0	38	7.255	0	7.255657	N	N	chr19	43243989
T1065	chr6	6q14.1	83183432	5	37	0	37	7.065	0	7.064718	N	N	chr6	82473715
T1065	chr7	7p14.3	32739199	6	40	0	40	7.637	0	7.637533	N	N	chr7	32699587
T1065	chrX	Xp21.1	33071182	7	43	0	43	8.211	0	8.210348	N	N	chrX	33053065
T1065	chrX	Xp21.1	33071198	8	0	31	31	0	5.919	5.919087	N	N	chrX	33053081
T0546	chr22	22q11.21	19240256	1	73	0	73	14.078	0	14.076611	N	N	chr22	19252733
T0546	chr22	22q11.21	19549802	2	68	0	68	13.113	0	13.11246	N	N	chr22	19562279
T2050	chr10	10q26.11	119443322	1	0	11	11	0	3.645	3.644081	N	N	chr10	117683811
T2050	chr11	11p15.2	15797571	2	0	10	10	0	3.313	3.312801	N	N	chr11	15776025
T2050	chr12	12p11.23	27280491	3	0	10	10	0	3.313	3.312801	N	N	chr12	27127558
T2050	chr12	12q14.1	58125324	4	0	13	13	0	4.307	4.306641	N	N	chr12	57731541
T2050	chr13	13q13.3	39886282	5	10	0	10	3.313	0	3.312801	N	N	chr13	39312145
T2050	chr13	13q33.2	105735346	6	0	11	11	0	3.644	3.64408	N	N	chr13	105082995
T2050	chr15	15q21.3	58782458	7	0	15	15	0	4.969	4.969201	N	N	chr15	58490259
T2050	chr15	15q22.2	62411286	8	0	12	12	0	3.975	3.975361	N	N	chr15	62119087
T2050	chr18	18q12.1	25726404	9	0	10	10	0	3.313	3.312801	N	N	chr18	28146440
T2050	chr18	18q21.33	59679784	10	12	0	12	3.975	0	3.975361	N	N	chr18	62012551
T2050	chr18	18q23	73395940	11	10	0	10	3.313	0	3.312801	N	N	chr18	75683985
T2050	chr19	19q13.43	58115891	12	12	0	12	3.976	0	3.97536	N	N	chr19	57604523
T2050	chr2	2q22.2	142758567	13	10	0	10	3.313	0	3.312801	N	N	chr2	142000998
T2050	chr2	2q22.3	148419023	14	0	10	10	0	3.313	3.312801	N	N	chr2	147661455
T2050	chr20	20q13.12	42363060	15	0	11	11	0	3.644	3.644081	N	N	chr20	43734420
T2050	chr22	22q12.2	32115768	16	11	0	11	3.644	0	3.644081	N	N	chr22	31719782
T2050	chr3	3p12.2	80035345	17	0	16	16	0	5.3	5.300481	N	N	chr3	79986195
T2050	chr3	3q21.3	126318996	18	0	10	10	0	3.313	3.312801	N	N	chr3	126600153
T2050	chr3	3q28	188665568	19	0	10	10	0	3.313	3.3128	N	N	chr3	188947779
T2050	chr3	3q28	188665603	20	10	0	10	3.313	0	3.312801	N	N	chr3	188947814
T2050	chr4	4q13.2	66943074	21	10	0	10	3.313	0	3.3128	N	N	chr4	66077356
T2050	chr4	4q13.3	74808654	22	10	0	10	3.313	0	3.312801	N	N	chr4	73942937
T2050	chr5	5p15.31	6536950	23	11	0	11	3.644	0	3.644081	N	N	chr5	6536837
T2050	chr6	6p22.1	29592475	24	0	10	10	0	3.313	3.3128	N	N	chr6	29624698
T2050	chr6	6p21.2	37424998	25	0	12	12	0	3.975	3.975361	N	N	chr6	37457222
T2050	chr6	6q25.1	151005646	26	12	0	12	3.975	0	3.975361	N	N	chr6	150684510
T2050	chr7	7q11.22	70232327	27	10	0	10	3.313	0	3.312801	N	N	chr7	70767341
T2050	chr7	7q31.2	116230076	28	0	10	10	0	3.313	3.3128	N	N	chr7	116590022
T2050	chr8	8q22.1	97733150	29	0	14	14	0	4.637	4.63792	N	N	chr8	96720922
T2050	chr8	8q24.3	144872406	30	0	13	13	0	4.307	4.306641	N	N	chr8	143790236
T2050	chrX	Xp11.21	55210764	31	0	13	13	0	4.307	4.306641	N	N	chrX	55184331
T2050	chrX	Xq25	126477256	32	12	0	12	3.976	0	3.975361	N	N	chrX	127343273
T2050	chrX	Xq27.2	141840895	33	0	10	10	0	3.313	3.3128	N	N	chrX	142753109
T2052	chr1	1p36.22	11168498	1	10	0	10	3.177	0	3.176824	N	N	chr1	11108441
T2052	chr1	1q24.1	166460357	2	0	11	11	0	3.495	3.494507	N	N	chr1	166491120
T2052	chr1	1q31.3	197118890	3	0	10	10	0	3.176	3.176824	N	N	chr1	197149760
T2052	chr10	10p11.23	30834884	4	11	0	11	3.495	0	3.494507	N	N	chr10	30545955
T2052	chr11	11p15.5	2053095	5	0	10	10	0	3.177	3.176824	N	N	chr11	2031865
T2052	chr11	11p14.3	23424805	6	10	0	10	3.177	0	3.176825	N	N	chr11	23403259
T2052	chr11	11p12	41715305	7	0	10	10	0	3.177	3.176825	N	N	chr11	41693755
T2052	chr11	11q13.1	64119232	8	0	14	14	0	4.447	4.447555	N	N	chr11	64351760
T2052	chr11	11q22.1	99607867	9	0	11	11	0	3.495	3.494507	N	N	chr11	99737136
T2052	chr12	12q21.33	90266985	10	17	0	17	5.401	0	5.400602	N	N	chr12	89873208
T2052	chr13	13q12.13	27308554	11	13	0	13	4.13	0	4.129872	N	N	chr13	26734417
T2052	chr13	13q31.1	83572843	12	0	12	12	0	3.812	3.81219	N	N	chr13	82998708
T2052	chr13	13q32.1	96479620	13	15	0	15	4.765	0	4.765237	N	N	chr13	95827366
T2052	chr14	14q32.31	102748380	14	11	0	11	3.494	0	3.494507	N	N	chr14	102282043
T2052	chr16	16q12.2	53239751	15	0	10	10	0	3.177	3.176824	N	N	chr16	53205839
T2052	chr16	16q21	64070973	16	19	0	19	6.035	0	6.035967	N	N	chr16	64037069
T2052	chr16	16q22.1	67956108	17	0	11	11	0	3.495	3.494507	N	N	chr16	67922205
T2052	chr16	16q23.1	77166425	18	0	15	15	0	4.765	4.765237	N	N	chr16	77132528
T2052	chr17	17p11.2	21139201	19	0	11	11	0	3.495	3.494507	N	N	chr17	21235888
T2052	chr17	17q21.1	38305102	20	0	12	12	0	3.812	3.81219	N	N	chr17	40148849
T2052	chr17	17q25.3	76943854	21	10	0	10	3.177	0	3.176825	N	N	chr17	78947772
T2052	chr18	18p11.31	5964540	22	0	10	10	0	3.177	3.176824	N	N	chr18	5964541
T2052	chr19	19q12	32332191	23	14	0	14	4.448	0	4.447555	N	N	chr19	31841285
T2052	chr19	19q13.2	39743942	24	13	0	13	4.13	0	4.129872	N	N	chr19	39253302
T2052	chr19	19q13.33	51018071	25	10	0	10	3.177	0	3.176825	N	N	chr19	50514814
T2052	chr2	2p23.1	31402965	26	0	10	10	0	3.177	3.176825	N	N	chr2	31180099
T2052	chr2	2q22.3	144820509	27	14	0	14	4.448	0	4.447555	N	N	chr2	144062942
T2052	chr2	2q32.3	193409318	28	0	10	10	0	3.177	3.176825	N	N	chr2	192544592
T2052	chr2	2q33.2	204436895	29	0	10	10	0	3.177	3.176825	N	N	chr2	203572172
T2052	chr2	2q35	219856374	30	0	12	12	0	3.812	3.81219	N	N	chr2	218991652
T2052	chr20	20p12.1	12561970	31	0	10	10	0	3.177	3.176825	N	N	chr20	12581323
T2052	chr20	20q12	37673037	32	0	10	10	0	3.177	3.176824	N	N	chr20	39044394
T2052	chr22	22q11.23	25392315	33	0	11	11	0	3.495	3.494506	N	N	chr22	24996348
T2052	chr3	3p25.1	13660310	34	12	0	12	3.812	0	3.81219	N	N	chr3	13618810
T2052	chr4	4p15.31	20560647	35	13	0	13	4.13	0	4.129871	N	N	chr4	20559024
T2052	chr4	4p11	49643502	36	0	13	13	0	4.13	4.129872	N	N	chr4	49641485
T2052	chr4	4q24	106089512	37	10	0	10	3.177	0	3.176825	N	N	chr4	105168355
T2052	chr4	4q26	118797295	38	10	0	10	3.177	0	3.176825	N	N	chr4	117876140
T2052	chr5	5q21.1	101288793	39	11	0	11	3.495	0	3.494507	N	N	chr5	101953089
T2052	chr5	5q23.2	123921341	40	0	11	11	0	3.495	3.494507	N	N	chr5	124585648
T2052	chr5	5q31.1	133036071	41	0	11	11	0	3.495	3.494507	N	N	chr5	133700380
T2052	chr5	5q31.1	134410925	42	16	0	16	5.083	0	5.082919	N	N	chr5	135075235
T2052	chr5	5q31.2	138230753	43	10	0	10	3.177	0	3.176825	N	N	chr5	138895064
T2052	chr5	5q34	167170786	44	0	11	11	0	3.495	3.494507	N	N	chr5	167743781
T2052	chr6	6q26	162551151	45	0	14	14	0	4.448	4.447555	N	N	chr6	162130119
T2052	chr8	8q21.12	79977641	46	0	10	10	0	3.177	3.176825	N	N	chr8	79065406
T2052	chr8	8q24.3	144939568	47	11	0	11	3.494	0	3.494507	N	N	NA	NA
T2052	chr9	9p21.1	28407744	48	19	0	19	6.036	0	6.035967	N	N	chr9	28407746
T2052	chrX	Xp11.4	42192740	49	12	0	12	3.812	0	3.81219	N	N	chrX	42333488
T2054	chr1	1q44	245890569	1	0	11	11	0	3.261	3.260499	N	N	chr1	245727267
T2054	chr15	15q23	69678613	2	0	12	12	0	3.557	3.556908	N	N	chr15	69386274
T2054	chr2	2q36.1	224633710	3	13	0	13	3.853	0	3.853317	N	N	chr2	223768993
T2054	chr22	22q13.33	50576092	4	0	11	11	0	3.26	3.260499	N	N	chr22	50137663
T2054	chr3	3p22.2	37849591	5	12	0	12	3.557	0	3.556908	N	N	chr3	37808100
T2054	chr3	3q21.1	123109076	6	0	15	15	0	4.446	4.446135	N	N	chr3	123390229
T2054	chr3	3q25.2	154755403	7	11	0	11	3.26	0	3.260499	N	N	chr3	155037614
T2054	chr5	5q14.3	89166252	8	11	0	11	3.26	0	3.260499	N	N	chr5	89870435
T2054	chr7	7p21.1	17404808	9	0	18	18	0	5.336	5.335362	N	N	chr7	17365184
T2054	chr8	8p23.1	7993613	10	0	17	17	0	5.039	5.038953	N	N	chr8	8136091
T2054	chrX	Xq13.1	67913974	11	0	12	12	0	3.557	3.556908	N	N	chrX	68694132
T2054	chrX	Xq22.3	105311800	12	12	0	12	3.557	0	3.556908	N	N	chrX	106067809
T2056	chr10	10p14	11011805	1	0	10	10	0	3.913	3.913306	N	N	chr10	10969842
T2056	chr7	7q36.1	150317611	2	0	8	8	0	3.131	3.130645	N	N	chr7	150620523
T2060	chr3	3p14.2	60580409	1	35	0	35	13.789	0	13.788435	N	N	chr3	60594676
T2060	chr3	3p14.2	60580434	2	0	48	48	0	18.91	18.909854	N	N	chr3	60594701
T2064	chr1	1p32.3	53179780	1	6	0	6	3.125	0	3.125156	N	N	chr1	52714108
T2064	chr1	1p32.3	55486960	2	0	7	7	0	3.646	3.646016	N	N	chr1	55021287
T2064	chr10	10q11.23	52474302	3	7	0	7	3.647	0	3.646015	N	N	chr10	50714542
T2064	chr14	14q23.2	63223185	4	0	12	12	0	6.25	6.250313	N	N	chr14	62756467
T2064	chr15	15q21.1	47517728	5	0	6	6	0	3.126	3.125156	N	N	chr15	47225531
T2064	chr15	15q24.1	73720834	6	0	6	6	0	3.125	3.125156	N	N	chr15	73428493
T2064	chr16	16p12.1	25057142	7	0	6	6	0	3.125	3.125157	N	N	chr16	25045821
T2064	chr16	16q23.1	74870235	8	9	0	9	4.688	0	4.687734	N	N	chr16	74836337
T2064	chr2	2q21.2	134758177	9	0	6	6	0	3.125	3.125156	N	N	chr2	134000606
T2064	chr3	3p14.2	60580350	10	13	2	15	6.772	1.042	7.812889	N	N	chr3	60594617
T2064	chr3	3p14.2	60580370	11	14	0	14	7.293	0	7.29203	N	N	chr3	60594637
T2064	chr3	3p14.2	60580409	12	124	0	124	64.587	0	64.586562	N	N	chr3	60594676
T2064	chr3	3p14.2	60580434	13	0	178	178	0	92.713	92.712969	N	N	chr3	60594701
T2064	chr3	3p14.2	60580501	14	0	7	7	0	3.647	3.646015	N	N	chr3	60594768
T2064	chr5	5q32	145952914	15	0	6	6	0	3.125	3.125156	N	N	chr5	146573351
T2064	chr5	5q32	145952986	16	6	0	6	3.125	0	3.125156	N	N	chr5	146573423
T2064	chr7	7q21.11	84455145	17	0	7	7	0	3.646	3.646016	N	N	chr7	84825829
T2064	chr7	7q22.1	101014074	18	6	0	6	3.125	0	3.125156	N	N	chr7	101370793
T2064	chr8	8q12.3	65147796	19	0	7	7	0	3.646	3.646016	N	N	chr8	64235239
T2064	chrX	Xq26.3	133730623	20	0	9	9	0	4.688	4.687735	N	N	chrX	134596593
T2075	chr11	11q14.2	86101738	1	10	0	10	4.423	0	4.422626	N	N	chr11	86390696
T2075	chr17	17q21.31	42519604	2	7	0	7	3.096	0	3.095838	N	N	chr17	44442236
T2075	chr19	19p13.12	16199587	3	0	7	7	0	3.096	3.095838	N	N	chr19	16088777
T2075	chr2	2p23.3	27354502	4	0	9	9	0	3.98	3.980364	N	N	chr2	27131634
T2075	chr2	2q33.3	207654749	5	8	0	8	3.538	0	3.538101	N	N	chr2	206790025
T2075	chr3	3p14.2	60580359	6	7	0	7	3.096	0	3.095839	N	N	chr3	60594626
T2075	chr3	3p14.2	60580409	7	113	0	113	49.976	0	49.975676	N	N	chr3	60594676
T2075	chr3	3p14.2	60580434	8	0	93	93	0	41.129	41.130425	N	N	chr3	60594701
T2075	chr3	3p14.2	60580461	9	0	12	12	0	5.307	5.307152	N	N	chr3	60594728
T2075	chr3	3q26.32	177052361	10	0	8	8	0	3.538	3.538101	N	N	chr3	177334573
T2075	chr4	4q35.2	189409943	11	0	7	7	0	3.096	3.095839	N	N	chr4	188488789
T2075	chr7	7q31.1	108104187	12	0	7	7	0	3.096	3.095838	N	N	chr7	108463743
T2075	chrX	Xp22.33	3366599	13	8	0	8	3.538	0	3.538101	N	N	chrX	3448558
T2075	chrX	Xp22.2	12840646	14	0	8	8	0	3.538	3.538101	N	N	chrX	12822527
T2076	chr13	13q22.1	73991495	1	17	0	17	3.946	0	3.945745	N	N	chr13	73417358
T2077	chr1	1p36.13	16440771	1	12	0	12	3.095	0	3.094907	N	N	chr1	16114276
T2077	chr1	1p35.1	33353570	2	0	13	13	0	3.353	3.352816	N	N	chr1	32887969
T2077	chr12	12p13.33	2455373	3	16	0	16	4.127	0	4.126542	N	N	chr12	2346207
T2077	chr12	12q21.33	89931388	4	0	12	12	0	3.095	3.094907	N	N	chr12	89537611
T2077	chr3	3p21.31	45242749	5	12	0	12	3.095	0	3.094907	N	N	chr3	45201257
T2077	chr3	3q22.1	131594546	6	13	0	13	3.353	0	3.352816	N	N	chr3	131875702
T2077	chr6	6q26	162709740	7	13	0	13	3.353	0	3.352816	N	N	chr6	162288708
T2079	chr12	12q14.3	66095127	1	7	0	7	3.292	0	3.292799	N	N	chr12	65701347
T2017	chr9	9q21.13	76988152	1	5	0	5	3.45	0	3.449749	N	N	chr9	74373236
T1690	chr1	1q42.2	230731022	1	31	52	83	11.464	19.229	30.693245	N	N	chr1	230595276
T1690	chr3	3p12.1	85282358	2	0	9	9	0	3.329	3.328183	N	N	chr3	85233208
T1690	chr6	6q16.2	99505584	3	0	9	9	0	3.328	3.328183	N	N	chr6	99057708
T6373	chr13	13q31.1	86131336	1	0	12	12	0	3.758	3.758063	N	N	chr13	85557201
T3177	chr2	2q34	213759487	1	0	25	25	0	5.127	5.12673	N	N	chr2	212894763
T3177	chr8	8q24.3	144970839	2	0	906	906	0	185.792	185.792684	N	N	chr8	143896671
T3177	chr8	8q24.3	144970874	3	0	16	16	0	3.28	3.281105	N	N	chr8	143896706
T3177	chr8	8q24.3	144970882	4	6	13	19	1.23	2.665	3.896313	N	N	chr8	143896714
T3177	chr8	8q24.3	144970906	5	0	33	33	0	6.766	6.767283	N	N	chr8	143896738
T3177	chr8	8q24.3	144970933	6	4	25	29	0.82	5.125	5.947004	N	N	chr8	143896765
T3177	chr8	8q24.3	145020513	7	19	0	19	3.895	0	3.896315	N	N	chr8	143946345
T3177	chr8	8q24.3	145020556	8	104	0	104	21.326	0	21.327195	N	N	chr8	143946388
T7448	chr2	2q34	213759487	1	0	917	917	0	284.97	284.968191	N	N	chr2	212894763
T7448	chr2	2q34	213759511	2	0	34	34	0	10.567	10.565887	N	N	chr2	212894787
T7448	chr2	2q34	213795567	3	81	0	81	25.172	0	25.171672	N	N	chr2	212930843
T7436	chr3	3q13.13	108759197	1	0	12	12	0	3.805	3.805477	N	N	chr3	109040350
T7436	chr6	6q23.3	138286420	2	3	10	13	0.951	3.171	4.122599	N	N	chr6	137965283
T7436	chr6	6q23.3	138286486	3	434	0	434	137.63	0	137.631407	N	N	chr6	137965349
T7436	chr7	7q22.1	98294791	4	19	0	19	6.025	0	6.025338	N	N	chr7	98665479
T0345	chr2	2p24.1	20685607	1	0	7	7	0	3.03	3.030023	N	N	chr2	20485846
T0345	chr2	2p24.1	20685686	2	48	17	65	20.777	7.359	28.135934	N	N	chr2	20485925
T5766	chr1	1p34.1	45642569	1	0	6	6	0	3.137	3.136947	N	N	chr1	45176897
T5766	chr13	13q31.1	82585085	2	6	0	6	3.137	0	3.136947	N	N	chr13	82010950
T5766	chr18	18p11.21	13392638	3	0	6	6	0	3.137	3.136947	N	N	chr18	13392639
T5766	chr2	2q32.1	186944778	4	6	0	6	3.137	0	3.136946	N	N	chr2	186080051
T5766	chr2	2q33.1	199006272	5	7	0	7	3.66	0	3.659771	N	N	chr2	198141548
T5766	chr20	20p11.21	22535093	6	11	2	13	5.751	1.046	6.796716	N	N	chr20	22554455
T5766	chr20	20p11.21	22535140	7	49	0	49	25.618	0	25.618397	N	N	chr20	22554502
T5766	chr20	20p11.21	22535191	8	0	89	89	0	46.532	46.531373	N	N	chr20	22554553
T5766	chr20	20q13.33	60027272	9	7	1	8	3.66	0.523	4.182594	N	N	chr20	61452216
T5766	chr20	20q13.33	60027307	10	7	0	7	3.66	0	3.65977	N	N	chr20	61452251
T5766	chr20	20q13.33	60027331	11	19	0	19	9.935	0	9.933663	N	N	chr20	61452275
T5766	chr20	20q13.33	60027347	12	17	1	18	8.89	0.523	9.410838	N	N	chr20	61452291
T5766	chr20	20q13.33	60027355	13	33	0	33	17.255	0	17.253204	N	N	chr20	61452299
T5766	chr20	20q13.33	60027384	14	476	307	783	248.865	160.507	409.371522	N	N	chr20	61452328
T5766	chr20	20q13.33	60027403	15	0	38	38	0	19.869	19.867326	N	N	chr20	61452347
T5766	chr20	20q13.33	60027421	16	1	6	7	0.523	3.137	3.659771	N	N	chr20	61452365
T5766	chr20	20q13.33	60027463	17	2	12	14	1.046	6.275	7.319542	N	N	chr20	61452407
T5766	chr20	20q13.33	60027465	18	1	13	14	0.523	6.798	7.31954	N	N	chr20	61452409
T5766	chr20	20q13.33	60027489	19	0	9	9	0	4.707	4.705417	N	N	chr20	61452433
T5766	chr20	20q13.33	60027523	20	0	8	8	0	4.183	4.182595	N	N	chr20	61452467
T5766	chr3	3q27.2	185040172	21	10	3	13	5.228	1.569	6.796716	N	N	chr3	185322384
T5766	chr3	3q27.2	185040189	22	26	0	26	13.593	0	13.593432	N	N	chr3	185322401
T5766	chr3	3q27.2	185040217	23	16	0	16	8.367	0	8.36519	N	N	chr3	185322429
T5766	chr3	3q27.2	185040235	24	40	0	40	20.913	0	20.912975	N	N	chr3	185322447
T5766	chr3	3q27.2	185040261	25	48	842	890	25.096	440.219	465.313736	N	N	chr3	185322473
T5766	chr3	3q27.2	185040282	26	0	25	25	0	13.07	13.070609	N	N	chr3	185322494
T5766	chr3	3q27.2	185040309	27	4	30	34	2.092	15.685	17.77603	N	N	chr3	185322521
T5766	chr3	3q27.2	185040325	28	16	38	54	8.365	19.868	28.232518	N	N	chr3	185322537
T5766	chr3	3q27.2	185040343	29	24	9	33	12.548	4.706	17.253205	N	N	chr3	185322555
T5766	chr3	3q27.2	185040382	30	6	6	12	3.137	3.138	6.273892	N	N	chr3	185322594
T5766	chr3	3q27.2	185040389	31	0	6	6	0	3.138	3.136945	N	N	chr3	185322601
T5766	chr3	3q27.2	185040410	32	7	4	11	3.66	2.092	5.751069	N	N	chr3	185322622
T5766	chr3	3q27.2	185040448	33	3	5	8	1.568	2.615	4.182596	N	N	chr3	185322660
T5766	chr5	5q12.1	59919139	34	6	0	6	3.137	0	3.136947	N	N	chr5	60623312
T5766	chr5	5q23.1	120789493	35	0	438	438	0	228.998	228.997096	N	N	chr5	121453798
T5766	chr5	5q23.1	120789514	36	1	20	21	0.523	10.457	10.97931	N	N	chr5	121453819
T5766	chr5	5q23.1	120789552	37	0	22	22	0	11.502	11.502135	N	N	chr5	121453857
T5766	chr5	5q23.1	120789559	38	6	12	18	3.137	6.275	9.410839	N	N	chr5	121453864
T5766	chr5	5q23.1	120789580	39	4	9	13	2.091	4.706	6.796715	N	N	chr5	121453885
T5766	chr5	5q23.1	120789652	40	4	2	6	2.091	1.046	3.136947	N	N	chr5	121453957
T5766	chr5	5q23.1	120807731	41	8	0	8	4.183	0	4.182596	N	N	chr5	121472036
T5766	chr5	5q23.1	120807764	42	12	2	14	6.274	1.046	7.31954	N	N	chr5	121472069
T5766	chr5	5q23.1	120807786	43	19	12	31	9.935	6.274	16.207555	N	N	chr5	121472091
T5766	chr5	5q23.1	120807829	44	8	1	9	4.184	0.523	4.705417	N	N	chr5	121472134
T5766	chr5	5q23.1	120807850	45	331	0	331	173.055	0	173.054883	N	N	chr5	121472155
T5766	chr5	5q23.1	120809281	46	12	0	12	6.274	0	6.273893	N	N	chr5	121473586
T5766	chr6	6q16.2	99603771	47	0	8	8	0	4.183	4.182595	N	N	chr6	99155895
T5766	chr7	7p12.3	48298790	48	0	6	6	0	3.137	3.136947	N	N	chr7	48259193
T2019	chr12	12q14.3	66070318	1	0	11	11	0	4.488	4.487648	N	N	chr12	65676538
T2019	chr12	12q14.3	66095034	2	12	0	12	4.896	0	4.895616	N	N	chr12	65701254
T2019	chr12	12q14.3	66095063	3	18	0	18	7.344	0	7.343424	N	N	chr12	65701283
T2019	chr12	12q14.3	66095097	4	10	0	10	4.08	0	4.07968	N	N	chr12	65701317
T2019	chr12	12q14.3	66095116	5	16	0	16	6.528	0	6.527488	N	N	chr12	65701336
T2019	chr12	12q14.3	66095127	6	27	0	27	11.015	0	11.015135	N	N	chr12	65701347
T3023	chr12	12q14.3	66044325	1	0	8	8	0	4.697	4.697579	N	N	chr12	65650545
T3023	chr12	12q14.3	66070318	2	0	7	7	0	4.11	4.110381	N	N	chr12	65676538
T3023	chr12	12q14.3	66095099	3	7	0	7	4.109	0	4.11038	N	N	chr12	65701319
T3023	chr12	12q14.3	66095104	4	12	0	12	7.045	0	7.046366	N	N	chr12	65701324
T3023	chr12	12q14.3	66095127	5	9	0	9	5.284	0	5.284776	N	N	chr12	65701347
T3023	chr5	5p13.3	29040875	6	6	0	6	3.522	0	3.523183	N	N	chr5	29040768
T3023	chr5	5p13.3	29040921	7	12	0	12	7.044	0	7.046367	N	N	chr5	29040814
T3023	chr5	5p13.3	29040943	8	17	0	17	9.981	0	9.982354	N	N	chr5	29040836
T3023	chr5	5p13.3	29040975	9	9	0	9	5.284	0	5.284775	N	N	chr5	29040868
T3023	chr5	5p13.3	29040999	10	21	0	21	12.332	0	12.331143	N	N	chr5	29040892
T3023	chr5	5p13.3	29041014	11	0	134	134	0	78.684	78.684441	N	N	chr5	29040907
T3023	chr5	5p13.3	29041047	12	0	17	17	0	9.98	9.982354	N	N	chr5	29040940
T3023	chr5	5p13.3	29041112	13	0	8	8	0	4.696	4.697577	N	N	chr5	29041005
S12	chr12	12q14.3	66044325	1	0	2328	2328	0	284.452	284.449518	N	N	chr12	65650545
S12	chr12	12q14.3	66044360	2	0	457	457	0	55.838	55.839102	N	N	chr12	65650580
S12	chr12	12q14.3	66044367	3	0	796	796	0	97.259	97.260233	N	N	chr12	65650587
S12	chr12	12q14.3	66044406	4	2	400	402	0.244	48.873	49.11886	N	N	chr12	65650626
S12	chr12	12q14.3	66044412	5	3	769	772	0.366	93.958	94.327762	N	N	chr12	65650632
S12	chr12	12q14.3	66044440	6	0	318	318	0	38.854	38.855222	N	N	chr12	65650660
S12	chr12	12q14.3	66044450	7	2	169	171	0.244	20.65	20.893844	N	N	chr12	65650670
S12	chr12	12q14.3	66044481	8	0	211	211	0	25.781	25.781292	N	N	chr12	65650701
S12	chr12	12q14.3	66044492	9	0	121	121	0	14.785	14.784532	N	N	chr12	65650712
S12	chr12	12q14.3	66044515	10	0	69	69	0	8.431	8.430848	N	N	chr12	65650735
S12	chr12	12q14.3	66044548	11	0	74	74	0	9.041	9.041778	N	N	chr12	65650768
S12	chr12	12q14.3	66044567	12	0	40	40	0	4.887	4.887447	N	N	chr12	65650787
S12	chr12	12q14.3	66044577	13	0	52	52	0	6.352	6.353681	N	N	chr12	65650797
S12	chr12	12q14.3	66044612	14	0	44	44	0	5.376	5.376193	N	N	chr12	65650832
S12	chr12	12q14.3	66044639	15	0	38	38	0	4.642	4.643074	N	N	chr12	65650859
S12	chr12	12q14.3	66044648	16	0	65	65	0	7.941	7.942102	N	N	chr12	65650868
