sample_name	virus	seqlen	mapped	chim_reads	n_bases_covered	frac_covered	tissue_id	sample_read_count	mapped_rpm
GTEX-POMQ-0826-SM-3P61H	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	78	0	4305	0.025	Stomach	58857338	1.3252383245739
GTEX-X4EP-0005-SM-3P5ZE	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2398	0	49099	0.323	Whole_Blood	68779247	34.8651679771952
GTEX-X4EP-0005-SM-3P5ZE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	82	0	5184	0.03	Whole_Blood	68779247	1.19222008929525
GTEX-X4EP-0005-SM-3P5ZE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	0	2926	0.017	Whole_Blood	68779247	0.726963469082469
GTEX-WYJK-0526-SM-3NM8Z	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	84	0	5226	0.03	Skin_Not_Sun_Exposed_Suprapubic	63819703	1.3162079428668
GTEX-WYJK-0526-SM-3NM8Z	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	52	0	3126	0.018	Skin_Not_Sun_Exposed_Suprapubic	63819703	0.814795393203256
GTEX-1GMRU-0003-SM-EYYW5	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	185452	83	130560	0.76	Cells_EBV-transformed_lymphocytes	47321669	3918.96574907364
GTEX-1GMRU-0003-SM-EYYW5	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	82674	378	94995	0.55	Cells_EBV-transformed_lymphocytes	47321669	1747.06433114183
GTEX-14A5H-0626-SM-5TDCO	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	1276	0	41637	0.242	Testis	47100554	27.0909764670709
GTEX-14A5H-0626-SM-5TDCO	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	498	10	18354	0.106	Testis	47100554	10.5731240443584
GTEX-X88G-0008-SM-47JWN	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	58	5	3744	0.022	Cells_Cultured_fibroblasts	47922096	1.21029764641346
GTEX-UTHO-2926-SM-3P5Z9	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1471	0	39247	0.258	Brain_Cerebellum	65784689	22.3608262402821
GTEX-X261-1026-SM-3NMDL	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	148	6	7200	0.042	Lung	53616032	2.76036839130505
GTEX-X261-1026-SM-3NMDL	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	104	0	6175	0.036	Lung	53616032	1.93971832902517
GTEX-1RNSC-3126-SM-EVR4V	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	229	0	12493	0.073	Brain_Cerebellum	80114304	2.8584158953687
GTEX-1RNSC-3126-SM-EVR4V	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	94	0	5716	0.033	Brain_Cerebellum	80114304	1.17332355530418
GTEX-1MUQO-1926-SM-EAZ59	NC_001716_153080nt_Human_betaherpesvirus_7	153080	196	0	11589	0.076	Stomach	55866945	3.5083357430767
GTEX-X4EP-0011-R11B-SM-4QASK	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	298	0	16028	0.105	Brain_Cerebellar_Hemisphere	35143680	8.47947625291375
GTEX-X15G-0626-SM-EVR32	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	94	0	5257	0.031	Lung	59705837	1.57438543236568
GTEX-1R7EU-0126-SM-EVR4F	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	112	0	5954	0.035	Prostate	57291932	1.95490003723386
GTEX-1R7EU-0126-SM-EVR4F	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	52	0	2798	0.016	Prostate	57291932	0.907632160144294
GTEX-P4QS-0326-SM-2I3EU	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1134	17	596	0.114	Heart_Left_Ventricle	49442771	22.9356077150288
GTEX-P4QS-0326-SM-2I3EU	NC_001405_35937nt_Human_mastadenovirus_C	35937	517	242	1988	0.055	Heart_Left_Ventricle	49442771	10.4565336760757
GTEX-ZT9W-1526-SM-4YCDE	NC_001716_153080nt_Human_betaherpesvirus_7	153080	242	0	13988	0.091	Stomach	55477574	4.36212297242846
GTEX-ZT9W-1526-SM-4YCDE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	136	0	8033	0.047	Stomach	55477574	2.45144100929864
GTEX-ZT9W-1526-SM-4YCDE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	70	5	4167	0.024	Stomach	55477574	1.26177110772724
GTEX-17HHY-0008-SM-EAZBE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	62	0	3694	0.021	Cells_Cultured_fibroblasts	58486191	1.06007929290523
GTEX-1RLM8-2326-SM-EWRN4	NC_006273_235646nt_Human_betaherpesvirus_5	235646	732	0	24058	0.102	Skin_Sun_Exposed_Lower_leg	45338797	16.145112981273
GTEX-XQ8I-1726-SM-4BOQB	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	62	0	3788	0.022	Spleen	29706311	2.08709859665847
GTEX-X4EO-0326-SM-3P5YO	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	3250	14	57380	0.377	Skin_Sun_Exposed_Lower_leg	56605456	57.4149601409447
GTEX-X4EO-0326-SM-3P5YO	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	82	0	4985	0.029	Skin_Sun_Exposed_Lower_leg	56605456	1.44862360970999
GTEX-X4EO-0326-SM-3P5YO	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	58	0	3170	0.018	Skin_Sun_Exposed_Lower_leg	56605456	1.02463621174609
GTEX-UPJH-1026-SM-EAZB2	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	70	0	4108	0.024	Esophagus_Mucosa	46661310	1.50017219833734
GTEX-P4QT-1526-SM-3NMCT	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	152	0	8474	0.049	Stomach	52207494	2.91145941615202
GTEX-P4QT-1526-SM-3NMCT	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	70	6	4134	0.024	Stomach	52207494	1.34080367849106
GTEX-XMK1-1526-SM-EYYVO	NC_001716_153080nt_Human_betaherpesvirus_7	153080	85	0	5020	0.033	Stomach	40277019	2.1103845843209
GTEX-P4QT-2026-SM-3NMCJ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	156	0	8721	0.051	Uterus	55003336	2.8361916084508
GTEX-P4QT-2026-SM-3NMCJ	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	84	0	4589	0.027	Uterus	55003336	1.52718009685813
GTEX-ZDXO-0011-R11a-SM-4WWD9	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	66	0	4061	0.024	Brain_Cerebellar_Hemisphere	50050710	1.31866261237853
GTEX-OIZF-1426-SM-2HML2	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	760	0	597	0.114	Colon_Transverse	60359719	12.5911785639691
GTEX-OIZF-1426-SM-2HML2	NC_001405_35937nt_Human_mastadenovirus_C	35937	175	39	1962	0.055	Colon_Transverse	60359719	2.89928453775605
GTEX-NPJ7-2726-SM-2I3FT	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1408	12	596	0.114	Brain_Cortex	45780084	30.7557321214177
GTEX-NPJ7-2726-SM-2I3FT	NC_001405_35937nt_Human_mastadenovirus_C	35937	653	799	1978	0.055	Brain_Cortex	45780084	14.2638445136973
GTEX-11TT1-0726-SM-5GU5A	NC_001716_153080nt_Human_betaherpesvirus_7	153080	332	0	18963	0.124	Stomach	29956690	11.0826663426433
GTEX-1R9JW-2026-SM-EAZ4O	NC_006273_235646nt_Human_betaherpesvirus_5	235646	58	0	3357	0.014	Colon_Transverse	65263627	0.888703289506113
GTEX-1S831-1226-SM-EVR5D	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	54	0	2526	0.015	Prostate	40907518	1.32005075448479
GTEX-S33H-1426-SM-EZ6L7	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3405	0.02	Kidney_Cortex	64679149	0.803968524694102
GTEX-ZV68-0008-SM-4YCCV	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	58	0	3826	0.022	Cells_Cultured_fibroblasts	50128622	1.15702362614316
GTEX-PLZ6-0726-SM-3P619	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2776	7	55783	0.366	Pancreas	66011973	42.0529772682298
GTEX-PLZ6-0726-SM-3P619	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	100	0	5628	0.033	Pancreas	66011973	1.51487670274603
GTEX-1JMQK-1126-SM-CXZJW	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	3317	5	29696	0.173	Spleen	43350955	76.5150387113733
GTEX-1JMQK-1126-SM-CXZJW	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	2041	5	27285	0.158	Spleen	43350955	47.0808543894823
GTEX-ZTX8-1226-SM-4YCE9	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	100	0	6424	0.037	Breast_Mammary_Tissue	41231465	2.42533220684737
GTEX-11EM3-0001-SM-5Q5BD	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	115412	97	129660	0.755	Cells_EBV-transformed_lymphocytes	33727514	3421.89465846786
GTEX-11EM3-0001-SM-5Q5BD	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	44519	122	93194	0.539	Cells_EBV-transformed_lymphocytes	33727514	1319.96090788073
GTEX-RUSQ-0003-SM-2XCEB	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	53707	44	113501	0.661	Cells_EBV-transformed_lymphocytes	50625410	1060.87042060499
GTEX-RUSQ-0003-SM-2XCEB	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	13819	23	68142	0.394	Cells_EBV-transformed_lymphocytes	50625410	272.965690549469
GTEX-XAJ8-0526-SM-47JYK	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	54	5	3499	0.02	Small_Intestine_Terminal_Ileum	41063645	1.31503182437896
GTEX-ZGAY-0226-SM-4WWAL	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	64	0	3637	0.021	Heart_Atrial_Appendage	58029998	1.10287785982691
GTEX-ZG7Y-1826-SM-4WWD3	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	58	0	3598	0.021	Colon_Sigmoid	43451681	1.3348160224227
GTEX-ZTTD-0626-SM-4YCCY	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	94	0	5043	0.029	Heart_Atrial_Appendage	39759575	2.36421038202747
GTEX-11VI4-0001-SM-5S2OI	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	399038	335	133118	0.775	Cells_EBV-transformed_lymphocytes	32627045	12230.2831899119
GTEX-11VI4-0001-SM-5S2OI	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	175461	925	102774	0.595	Cells_EBV-transformed_lymphocytes	32627045	5377.77785269858
GTEX-QDVN-0326-SM-2I3FS	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	806	0	680	0.13	Heart_Left_Ventricle	48805844	16.514415773652
GTEX-QDVN-0326-SM-2I3FS	NC_001405_35937nt_Human_mastadenovirus_C	35937	268	633	1935	0.054	Heart_Left_Ventricle	48805844	5.49114569148727
GTEX-1LVA9-0011-R9a-SM-EYYWF	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	424	0	17435	0.101	Brain_Spinal_cord_cervical_c-1	33840540	12.5293508909728
GTEX-1LVA9-0011-R9a-SM-EYYWF	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	136	0	7166	0.041	Brain_Spinal_cord_cervical_c-1	33840540	4.01884839899127
GTEX-WZTO-0011-R4A-SM-3NMC7	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	188	0	9946	0.058	Brain_Amygdala	57802497	3.25245464741774
GTEX-WZTO-0011-R4A-SM-3NMC7	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	68	0	4204	0.024	Brain_Amygdala	57802497	1.17641976608727
GTEX-1KXAM-1626-SM-D3LAD	HPV80	7427	8655	167	5483	0.738	Skin_Not_Sun_Exposed_Suprapubic	45433397	190.498632536766
GTEX-1KXAM-1626-SM-D3LAD	HPV15	7413	8846	12	4996	0.674	Skin_Not_Sun_Exposed_Suprapubic	45433397	194.702588494539
GTEX-T5JC-2426-SM-3NMDB	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	170	0	8137	0.047	Brain_Cortex	53785681	3.16069252706868
GTEX-T5JC-2426-SM-3NMDB	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	58	0	3939	0.023	Brain_Cortex	53785681	1.0783539209999
GTEX-P4QS-0626-SM-3NMD1	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	196	0	10933	0.064	Esophagus_Mucosa	60414865	3.24423467634993
GTEX-P4QS-0626-SM-3NMD1	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	110	0	6472	0.037	Esophagus_Mucosa	60414865	1.82074395101272
GTEX-NL3H-0011-R3a-SM-2I3GL	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1654	30	596	0.114	Brain_Anterior_cingulate_cortex_BA24	59548920	27.7754827459507
GTEX-NL3H-0011-R3a-SM-2I3GL	NC_001405_35937nt_Human_mastadenovirus_C	35937	750	1142	1978	0.055	Brain_Anterior_cingulate_cortex_BA24	59548920	12.5946868557818
GTEX-POMQ-1226-SM-3P61F	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1676	0	42368	0.278	Uterus	59352214	28.2382052335908
GTEX-POMQ-1226-SM-3P61F	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	66	0	4346	0.025	Uterus	59352214	1.1120056953562
GTEX-1RQEC-2626-SM-EVR3Z	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	144	0	7753	0.045	Colon_Sigmoid	50386214	2.85792459024605
GTEX-1RQEC-2626-SM-EVR3Z	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	0	2994	0.017	Colon_Sigmoid	50386214	0.992334927168769
GTEX-ZV6S-2326-SM-4YCEY	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	90	0	5724	0.033	Skin_Sun_Exposed_Lower_leg	50189879	1.79319021669688
GTEX-N7MT-0011-R2a-SM-2I3GI	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	2124	58	687	0.131	Brain_Substantia_nigra	38401715	55.3100297734099
GTEX-N7MT-0011-R2a-SM-2I3GI	NC_001405_35937nt_Human_mastadenovirus_C	35937	1491	649	1981	0.055	Brain_Substantia_nigra	38401715	38.8263909567581
GTEX-P44G-1126-SM-3NM9D	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	118	0	5805	0.034	Liver	60035985	1.96548786531944
GTEX-WZTO-0126-SM-3NM95	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	174	0	9190	0.053	Skin_Sun_Exposed_Lower_leg	67408369	2.58128185834017
GTEX-WZTO-0126-SM-3NM95	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	52	0	3287	0.019	Skin_Sun_Exposed_Lower_leg	67408369	0.771417566860281
GTEX-P4QT-1326-SM-3NMD3	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	156	0	9052	0.053	Adrenal_Gland	62778336	2.48493365609436
GTEX-P4QT-1326-SM-3NMD3	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	70	0	4386	0.025	Adrenal_Gland	62778336	1.11503433286285
GTEX-SUCS-0002-SM-3NMAJ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	472586	280	133044	0.774	Cells_EBV-transformed_lymphocytes	70171100	6734.76687696217
GTEX-SUCS-0002-SM-3NMAJ	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	219861	1408	105378	0.61	Cells_EBV-transformed_lymphocytes	70171100	3133.21296089131
GTEX-ZF29-1826-SM-4WKG8	NC_002549_18959nt_Zaire_ebolavirus	18959	434	0	14306	0.755	Colon_Sigmoid	43000715	10.0928554327527
GTEX-1497J-0005-SM-5NQBD	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	84	0	4841	0.028	Whole_Blood	40668580	2.06547659151119
GTEX-1497J-0005-SM-5NQBD	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	60	0	3148	0.018	Whole_Blood	40668580	1.47534042250799
GTEX-1GF9X-0008-SM-EAZCX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	102	0	4111	0.024	Cells_Cultured_fibroblasts	61789396	1.65076868529351
GTEX-1GF9X-0008-SM-EAZCX	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	68	0	1887	0.011	Cells_Cultured_fibroblasts	61789396	1.10051245686234
GTEX-WYBS-1926-SM-3NM8N	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	86	0	5025	0.029	Thyroid	60240202	1.42761805480002
GTEX-X4EP-0011-R3A-SM-3P626	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	8923809	116785	145261	0.954	Brain_Anterior_cingulate_cortex_BA24	56278313	158565.680531327
GTEX-X4EP-0011-R3A-SM-3P626	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	184	0	9190	0.053	Brain_Anterior_cingulate_cortex_BA24	56278313	3.26946545110547
GTEX-X4EP-0011-R3A-SM-3P626	NC_001798_154675nt_Human_alphaherpesvirus_2	154675	23273	0	8165	0.053	Brain_Anterior_cingulate_cortex_BA24	56278313	413.534073062922
GTEX-X4EP-0011-R3A-SM-3P626	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	92	0	5194	0.03	Brain_Anterior_cingulate_cortex_BA24	56278313	1.63473272555274
GTEX-WXYG-0004-SM-4MVOS	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	95065	251	123693	0.72	Cells_EBV-transformed_lymphocytes	45771252	2076.95869887938
GTEX-WXYG-0004-SM-4MVOS	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	23579	228	79193	0.458	Cells_EBV-transformed_lymphocytes	45771252	515.148678913131
GTEX-Q2AG-0011-R11A-SM-2HMKZ	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	474	0	548	0.105	Brain_Cerebellar_Hemisphere	54050729	8.76953944506465
GTEX-Q2AG-0011-R11A-SM-2HMKZ	NC_001405_35937nt_Human_mastadenovirus_C	35937	90	165	1247	0.035	Brain_Cerebellar_Hemisphere	54050729	1.6651024262781
GTEX-146FR-0126-SM-5Q5F3	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	66	0	4141	0.024	Pancreas	43762338	1.50814611413129
GTEX-ZEX8-1426-SM-4WKHQ	NC_001781_15225nt_Human_orthopneumovirus	15225	278	0	8779	0.577	Esophagus_Mucosa	60120063	4.62408031741417
GTEX-WHPG-0006-SM-3NMBV	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	174	0	9566	0.056	Whole_Blood	57161046	3.04403106969036
GTEX-WHPG-0006-SM-3NMBV	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	71	0	4524	0.026	Whole_Blood	57161046	1.24210463188515
GTEX-ZGAY-1126-SM-4WWBS	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	86	10	5205	0.03	Esophagus_Mucosa	52763426	1.62991690494093
GTEX-1QP66-0126-SM-EAZ3N	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	72	0	3994	0.023	Spleen	58798241	1.2245264275848
GTEX-1QP66-0126-SM-EAZ3N	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	64	0	3947	0.023	Spleen	58798241	1.08846793563093
GTEX-OOBJ-2626-SM-2I3F6	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1622	54	596	0.114	Thyroid	44664433	36.3152488692737
GTEX-OOBJ-2626-SM-2I3F6	NC_001405_35937nt_Human_mastadenovirus_C	35937	852	1303	1979	0.055	Thyroid	44664433	19.0755807870661
GTEX-11DXY-3026-SM-5N9CB	NC_001664_159378nt_Human_betaherpesvirus_6A	159378	52	0	3350	0.021	Pituitary	55500197	0.936933611244659
GTEX-ZUA1-0826-SM-4YCDL	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	112	0	6345	0.037	Heart_Left_Ventricle	55437833	2.02028098753427
GTEX-ZUA1-0826-SM-4YCDL	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	58	0	3408	0.02	Heart_Left_Ventricle	55437833	1.0462169399731
GTEX-XAJ8-0326-SM-47JYI	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	57	0	3365	0.02	Stomach	38870262	1.4664166657791
GTEX-V1D1-2226-SM-3NMAX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	196	0	10033	0.058	Skin_Sun_Exposed_Lower_leg	58463299	3.35253061925226
GTEX-V1D1-2226-SM-3NMAX	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	78	0	4803	0.028	Skin_Sun_Exposed_Lower_leg	58463299	1.33417034847794
GTEX-ZTPG-0002-SM-4YCEI	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	197413	211	132882	0.773	Cells_EBV-transformed_lymphocytes	49216716	4011.096555081
GTEX-ZTPG-0002-SM-4YCEI	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	79855	847	103898	0.601	Cells_EBV-transformed_lymphocytes	49216716	1622.51784535969
GTEX-ZLWG-0326-SM-4WWC7	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	66	5	3991	0.023	Pancreas	49382874	1.33649572521842
GTEX-X585-0002-SM-46MVA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	124115	138	130588	0.76	Cells_EBV-transformed_lymphocytes	39427591	3147.92247895642
GTEX-X585-0002-SM-46MVA	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	49210	766	94061	0.544	Cells_EBV-transformed_lymphocytes	39427591	1248.11074559437
GTEX-1LG7Y-2326-SM-EVR56	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	86	0	5011	0.029	Testis	56671891	1.51750715359048
GTEX-X88G-0006-SM-47JX5	NC_006273_235646nt_Human_betaherpesvirus_5	235646	481	0	22996	0.098	Whole_Blood	39706974	12.1137410269541
GTEX-X88G-0006-SM-47JX5	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3293	0.019	Whole_Blood	39706974	1.30959362453558
GTEX-1F75I-0001-SM-EVR3C	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	882919	1000	137270	0.799	Cells_EBV-transformed_lymphocytes	65989777	13379.6330301283
GTEX-1F75I-0001-SM-EVR3C	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	380913	3484	111583	0.646	Cells_EBV-transformed_lymphocytes	65989777	5772.3031856889
GTEX-P78B-1826-SM-3P5YX	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	6319	12	73633	0.484	Stomach	54737623	115.441622300625
GTEX-P78B-1826-SM-3P5YX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	70	0	4234	0.025	Stomach	54737623	1.27882790964452
GTEX-ZA64-0826-SM-5HL9U	NC_001716_153080nt_Human_betaherpesvirus_7	153080	444	0	23782	0.155	Stomach	37404028	11.8703793078114
GTEX-1LGOU-1526-SM-D3LAJ	NC_001716_153080nt_Human_betaherpesvirus_7	153080	500	0	26745	0.175	Stomach	65282928	7.65897019815043
GTEX-13PVQ-0011-R7a-SM-5L3G3	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	96	0	5725	0.033	Brain_Putamen_basal_ganglia	44463815	2.1590590011226
GTEX-X4XX-0626-SM-3NMC1	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	166	0	9161	0.053	Muscle_Skeletal	58184801	2.85297873580422
GTEX-X4XX-0626-SM-3NMC1	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	90	0	5689	0.033	Muscle_Skeletal	58184801	1.54679570013482
GTEX-XBEW-0526-SM-4QASO	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	136	0	8331	0.055	Artery_Aorta	30187547	4.50516896917792
GTEX-ZLFU-0826-SM-4WWBP	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	88	0	4923	0.029	Adrenal_Gland	54641114	1.61050889262616
GTEX-WZTO-2826-SM-3NM8P	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	104	0	5952	0.035	Brain_Cerebellum	63845988	1.62891989391722
GTEX-ZTSS-0008-SM-4YCE8	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	88	0	5510	0.032	Cells_Cultured_fibroblasts	53508078	1.644611492119
GTEX-1QCLY-2026-SM-EVR4C	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	70	0	4140	0.024	Colon_Sigmoid	35709399	1.96026821957995
GTEX-X4LF-0006-SM-3NMCO	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	162	0	8477	0.049	Whole_Blood	56419416	2.87135194735089
GTEX-X4LF-0006-SM-3NMCO	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	108	0	6506	0.038	Whole_Blood	56419416	1.91423463156726
GTEX-1PPGY-1426-SM-EVR3R	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	106	0	4887	0.028	Thyroid	66809078	1.58661072975741
GTEX-RWS6-1826-SM-47JXX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3355	0.02	Colon_Transverse	46073057	1.12864227785015
GTEX-1GTWX-0003-SM-EYYVV	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	118433	215	131103	0.763	Cells_EBV-transformed_lymphocytes	35430734	3342.66289826228
GTEX-1GTWX-0003-SM-EYYVV	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	40792	511	93683	0.542	Cells_EBV-transformed_lymphocytes	35430734	1151.31682002411
GTEX-ZGAY-1026-SM-4WWBR	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	66	0	3558	0.021	Thyroid	34423099	1.91731720610047
GTEX-U3ZG-0001-SM-47JYF	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	429070	2194	138940	0.809	Cells_EBV-transformed_lymphocytes	41872137	10247.1483602568
GTEX-U3ZG-0001-SM-47JYF	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	404334	3958	129127	0.747	Cells_EBV-transformed_lymphocytes	41872137	9656.39752277272
GTEX-X4EP-0626-SM-3P621	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2526	0	49396	0.324	Skin_Not_Sun_Exposed_Suprapubic	57609002	43.8473140013778
GTEX-X4EP-0626-SM-3P621	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	67	0	3750	0.022	Skin_Not_Sun_Exposed_Suprapubic	57609002	1.16301268333029
GTEX-1HC8U-0001-SM-EYYW3	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	300450	347	133970	0.78	Cells_EBV-transformed_lymphocytes	49089412	6120.46442927448
GTEX-1HC8U-0001-SM-EYYW3	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	126112	1347	101541	0.588	Cells_EBV-transformed_lymphocytes	49089412	2569.0264939413
GTEX-UPK5-0003-SM-3NMDI	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	674806	1224	138328	0.805	Cells_EBV-transformed_lymphocytes	56110237	12026.4328949457
GTEX-UPK5-0003-SM-3NMDI	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	473182	1762	128658	0.745	Cells_EBV-transformed_lymphocytes	56110237	8433.07790697801
GTEX-1EN7A-0826-SM-7MKFV	NC_000898_162114nt_Human_betaherpesvirus_6B	162114	134	0	8014	0.049	Lung	47438151	2.82473066878176
GTEX-W5WG-0002-SM-3NMDN	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	126168	118	129626	0.754	Cells_EBV-transformed_lymphocytes	55847948	2259.13403299974
