humanchr	human_coord	Chromosome	Start	End	Gene_ID	min_dist_from_exon_end	exon_insert_type
chr21	8438198	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	353	within_exon
chr11	65422816	chr11	65422800	65423212	NEAT1^ENSG00000245532.5	16	within_exon
chr21	8393988	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	353	within_exon
chr21	8210953	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	353	within_exon
chr1	27666389	chr1	27666061	27666475	IFI6^ENSG00000126709.13	86	within_exon
chr6	44252175	chr6	44251999	44252267	HSP90AB1^ENSG00000096384.18	92	within_exon
chr13	113322867	chr13	113322282	113322594	LAMP1^ENSG00000185896.10	273	external
chr21	8255161	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	353	within_exon
chr17	41765033	chr17	41764923	41765067	JUP^ENSG00000173801.15	34	within_exon
chr17	41624561	chr17	41624078	41624575	KRT17^ENSG00000128422.14	14	within_exon
chr12	52520169	chr12	52520125	52520394	KRT5^ENSG00000186081.10	44	within_exon
chr12	124913358	chr12	124913362	124913774	UBC^ENSG00000150991.13	4	external
chr8	134777779	chr8	134783694	134785879	AC083843.4^ENSG00000279518.1	5915	external
chr1	209432275	chr1	209432133	209432242	MIR205^ENSG00000276335.1	33	external
chr1	1055002	chr1	1055033	1055215	RP11-54O7.14^ENSG00000242590.1	31	external
chr3	184149984	chr3	184149704	184150435	RP11-778D9.4^ENSG00000228205.1	280	within_exon
chr10	104076378	chr10	104076301	104076429	COL17A1^ENSG00000065618.15	51	within_exon
chr1	1049402	chr1	1049236	1049394	AGRN^ENSG00000188157.12	8	external
chr19	15835000	chr19	15835106	15835267	AC004510.3^ENSG00000267308.1	106	external
chr10	71817336	chr10	71816298	71817476	PSAP^ENSG00000197746.12	140	within_exon
chr12	52520095	chr12	52520125	52520394	KRT5^ENSG00000186081.10	30	external
chr17	41624563	chr17	41624078	41624575	KRT17^ENSG00000128422.14	12	within_exon
chr20	25217746	chr20	25217502	25217581	ENTPD6^ENSG00000197586.11	165	external
chr17	81843851	chr17	81843949	81844092	P4HB^ENSG00000185624.13	98	external
chr1	153563843	chr1	153563734	153563853	S100A2^ENSG00000196754.9	10	within_exon
chr12	12913198	chr12	12912447	12913133	GPRC5A^ENSG00000013588.5	65	external
chr12	6570654	chr12	6570083	6570693	CHD4^ENSG00000111642.13	39	within_exon
chr11	71435481	chr11	71435442	71435839	DHCR7^ENSG00000172893.14	39	within_exon
chr20	31605926	chr20	31605283	31605813	ID1^ENSG00000125968.8	113	external
chr10	100362464	chr10	100360734	100364834	SCD^ENSG00000099194.5	1730	within_exon
chr9	133020657	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	217	within_exon
chr17	16382242	chr17	16381902	16382186	UBB^ENSG00000170315.12	56	external
chr21	8441780	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	169	external
chr21	8397560	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	1801	external
chr21	8214522	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	1798	external
chr8	144473573	chr8	144473412	144475056	FOXH1^ENSG00000160973.7	161	within_exon
chr1	26864180	chr1	26863138	26864457	SFN^ENSG00000175793.11	277	within_exon
chr12	56164605	chr12	56164648	56164731	SMARCC2^ENSG00000139613.10	43	external
chr16	68698318	chr16	68698191	68698472	CDH3^ENSG00000062038.12	127	within_exon
chr10	100362548	chr10	100360734	100364834	SCD^ENSG00000099194.5	1814	within_exon
chr21	8258745	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	169	external
chr8	93529875	chr8	93531218	93531305	LINC00535^ENSG00000246662.5	1343	external
chr16	2769171	chr16	2768997	2769248	SRRM2^ENSG00000167978.15	77	within_exon
chr17	81512800	chr17	81512734	81512799	ACTG1^ENSG00000184009.8	1	at_ref_exon_boundary
chr11	65422934	chr11	65422800	65423212	NEAT1^ENSG00000245532.5	134	within_exon
chr14	49586809	chr14	49586803	49586882	AL139099.2^ENSG00000281255.1	6	within_exon
chr9	9442289	chr9	9442060	9442380	RN7SL5P^ENSG00000265735.2	91	within_exon
chr16	89885112	chr16	89884644	89884656	TCF25^ENSG00000141002.17	456	external
chr10	104076377	chr10	104076301	104076429	COL17A1^ENSG00000065618.15	52	within_exon
chr21	8443125	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1085	external
chr22	17876927	chr22	17876408	17876872	MICAL3^ENSG00000243156.6	55	external
chr11	1753305	chr11	1753383	1753670	CTSD^ENSG00000117984.11	78	external
chr7	137513967	chr7	137513832	137514238	RPL41^ENSG00000279483.1	135	within_exon
chr11	65424017	chr11	65423963	65424404	NEAT1^ENSG00000245532.5	54	within_exon
chr21	8398896	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2095	external
chr21	8260091	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1086	external
chr21	8215862	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2091	external
chr5	55944764	chr5	55944656	55944733	CTD-2031P19.4^ENSG00000264281.3	31	external
chr20	21755378	chr20	21755270	21755350	RPL41P1^ENSG00000227063.5	28	external
chr12	56117555	chr12	56117482	56117645	RPL41^ENSG00000229117.7	73	within_exon
chr6	33300165	chr6	33299694	33301771	TAPBP^ENSG00000231925.10	471	within_exon
chr22	35838549	chr22	35840192	35840587	RBFOX2^ENSG00000100320.21	1643	external
chr19	13153525	chr19	13153507	13153712	CTC-250I14.6^ENSG00000267598.1	18	within_exon
chr17	18427224	chr17	18426861	18427361	KRT17P2^ENSG00000186831.10	137	within_exon
chr17	41624465	chr17	41624078	41624464	KRT17^ENSG00000128422.14	1	at_ref_exon_boundary
chr17	75737581	chr17	75737538	75737644	ITGB4^ENSG00000132470.12	43	within_exon
chr16	68695326	chr16	68695255	68695385	CDH3^ENSG00000062038.12	59	within_exon
chr21	8444022	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	1201	external
chr21	8399787	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1204	external
chr21	8216753	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1200	external
chr20	64031714	chr20	64031918	64032044	PRPF6^ENSG00000101161.7	204	external
chr9	33441632	chr9	33441183	33442211	AQP3^ENSG00000165272.13	449	within_exon
chr7	5528548	chr7	5528592	5528719	ACTB^ENSG00000075624.12	44	external
chr6	31636353	chr6	31636209	31636419	PRRC2A^ENSG00000204469.11	66	within_exon
chr22	45328377	chr22	45328392	45329412	FAM118A^ENSG00000100376.10	15	external
chr11	65423247	chr11	65423273	65423392	NEAT1_1^ENSG00000278144.1	26	external
chr17	30571740	chr17	30571319	30571748	KRT17P3^ENSG00000231870.4	8	within_exon
chr11	64318276	chr11	64318182	64318386	PRDX5^ENSG00000126432.12	94	within_exon
chr11	70435650	chr11	70435466	70435744	CTTN^ENSG00000085733.14	94	within_exon
chr19	12940769	chr19	12940744	12940872	CALR^ENSG00000179218.12	25	within_exon
chr8	144513791	chr8	144513571	144513712	RECQL4^ENSG00000160957.11	79	external
chr11	61336608	chr11	61336204	61336390	DAK^ENSG00000149476.13	218	external
chr19	11131545	chr19	11131281	11131538	LDLR^ENSG00000130164.10	7	external
chr15	28315801	chr15	28315651	28316059	RPL41P2^ENSG00000256338.2	150	within_exon
chr9	9442287	chr9	9442060	9442380	RN7SL5P^ENSG00000265735.2	93	within_exon
chr11	1757408	chr11	1757324	1757556	CTSD^ENSG00000117984.11	84	within_exon
chr14	49862609	chr14	49862547	49862626	AL627171.2^ENSG00000280102.2	17	within_exon
chr14	49586807	chr14	49586803	49586882	AL139099.2^ENSG00000281255.1	4	within_exon
chr6	26205659	chr6	26204645	26204956	HIST1H4E^ENSG00000276966.1	703	external
chr17	52926483	chr17	52899331	52899588	AC102948.2^ENSG00000226364.1	26895	external
chr19	10654488	chr19	10654382	10654487	ILF3^ENSG00000129351.16	1	at_ref_exon_boundary
chr17	52926804	chr17	52899331	52899588	AC102948.2^ENSG00000226364.1	27216	external
chr1	233894704	chr1	233904933	233905130	SLC35F3^ENSG00000183780.11	10229	external
chr21	8398878	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2113	external
chr21	8215844	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2109	external
chr21	8443107	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1067	external
chr21	8260073	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1068	external
chr11	69639730	chr11	69641087	69641511	CCND1^ENSG00000110092.3	1357	external
chr5	121727272	chr5	121671373	121671872	RP11-510I6.3^ENSG00000249600.1	55400	external
chr3	132304487	chr3	132317367	132317576	ACPP^ENSG00000014257.14	12880	external
chr11	65856223	chr11	65855935	65856242	CFL1^ENSG00000172757.11	19	within_exon
chr3	29415412	chr3	29434743	29435009	RBMS3^ENSG00000144642.19	19331	external
chr9	133020019	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	533	within_exon
chr11	129855127	chr11	129854610	129854816	TMEM45B^ENSG00000151715.6	311	external
chr6	129507488	chr6	129507489	129507642	LAMA2^ENSG00000196569.10	1	at_ref_exon_boundary
chr19	50878454	chr19	50878404	50878888	KLK2^ENSG00000167751.11	50	within_exon
chr21	41508080	chr21	41508081	41508114	TMPRSS2^ENSG00000184012.10	1	at_ref_exon_boundary
chr2	131602825	chr2	131602790	131602896	RNU6-617P^ENSG00000251956.1	35	within_exon
chr1	244970444	chr1	244970423	244970443	EFCAB2^ENSG00000203666.11	1	at_ref_exon_boundary
chr19	50874719	chr19	50874721	50874880	KLK2^ENSG00000167751.11	2	external
chr6	110534945	chr6	110562175	110562615	RP11-346C16.4^ENSG00000219559.1	27230	external
chr11	69640248	chr11	69641087	69641511	CCND1^ENSG00000110092.3	839	external
chr3	132304473	chr3	132317367	132317576	ACPP^ENSG00000014257.14	12894	external
chr9	133019620	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	134	within_exon
chr1	194189101	chr1	194188967	194190342	EEF1A1P14^ENSG00000233057.1	134	within_exon
chr2	130107439	chr2	130107684	130107806	AC018804.3^ENSG00000224087.1	245	external
chr11	75399578	chr11	75399557	75399577	RPS3^ENSG00000149273.13	1	at_ref_exon_boundary
chr2	130495983	chr2	130496552	130496622	POTEI^ENSG00000196834.10	569	external
chr2	131605332	chr2	131604018	131604088	POTEKP^ENSG00000204434.5	1244	external
chr21	8438193	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	358	within_exon
chr21	8393983	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	358	within_exon
chr21	8210948	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	358	within_exon
chr21	8255156	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	358	within_exon
chr12	20551464	chr12	20551590	20553012	RP11-424C20.2^ENSG00000256663.1	126	external
chr21	8443649	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	1574	external
chr21	8399414	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1577	external
chr21	8260609	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1604	external
chr21	8216380	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1573	external
chr2	131604659	chr2	131604018	131604088	POTEKP^ENSG00000204434.5	571	external
chr19	50876182	chr19	50876250	50876758	KLK2^ENSG00000167751.11	68	external
chr2	130624703	chr2	130624064	130624134	POTEJ^ENSG00000222038.3	569	external
chr20	57708187	chr20	57709474	57709902	PMEPA1^ENSG00000124225.14	1287	external
chr1	244971731	chr1	244969350	244971088	RP11-156E8.1^ENSG00000272195.1	643	external
chr5	118973772	chr5	118973796	118974122	PTMAP2^ENSG00000197744.5	24	external
chr13	81690044	chr13	81690068	81690400	PTMAP5^ENSG00000214182.5	24	external
chr17	50944128	chr17	50944114	50944200	RP11-700H6.2^ENSG00000251665.1	14	within_exon
chr9	133019439	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	47	external
chr2	38481873	chr2	38481851	38482804	RPLP0P6^ENSG00000213553.4	22	within_exon
chr21	8442482	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	442	external
chr21	8398253	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	2494	external
chr21	8259448	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	443	external
chr21	8215219	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	2495	external
chr9	133019473	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	13	external
chr13	81689973	chr13	81689911	81691072	PTMAP5^ENSG00000214182.5	62	within_exon
chr6	73518250	chr6	73518030	73518264	EEF1A1^ENSG00000156508.16	14	within_exon
chr19	50878561	chr19	50878404	50878605	KLK2^ENSG00000167751.11	44	within_exon
chr7	38280679	chr7	38276259	38276318	TRGJP1^ENSG00000211692.1	4361	external
chr3	175537827	chr3	175576041	175576187	NAALADL2^ENSG00000177694.13	38214	external
chr19	11667027	chr19	11666069	11667030	HNRNPA1P10^ENSG00000214223.4	3	within_exon
chr18	32413173	chr18	32412214	32413176	HNRNPA1P7^ENSG00000215492.6	3	within_exon
chr19	50802216	chr19	50802217	50802650	C19orf48^ENSG00000167747.12	1	at_ref_exon_boundary
chr9	133020608	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	266	within_exon
chr7	22511165	chr7	22510616	22511999	EEF1A1P6^ENSG00000233476.3	549	within_exon
chr3	184149985	chr3	184149704	184150435	RP11-778D9.4^ENSG00000228205.1	281	within_exon
chr17	1345407	chr17	1345328	1345499	YWHAE^ENSG00000108953.15	79	within_exon
chr11	75402378	chr11	75402352	75402379	RPS3^ENSG00000149273.13	1	at_ref_exon_boundary
chr2	138287986	chr2	138288029	138288793	YWHAEP5^ENSG00000234645.3	43	external
chr9	133019430	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	56	external
chr19	50878444	chr19	50878404	50878888	KLK2^ENSG00000167751.11	40	within_exon
chr19	50876117	chr19	50876031	50876758	KLK2^ENSG00000167751.11	86	within_exon
chr9	133020653	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	221	within_exon
chr19	50876010	chr19	50876031	50876758	KLK2^ENSG00000167751.11	21	external
chr19	27792999	chr19	27793000	27793232	LINC00662^ENSG00000261824.5	1	at_ref_exon_boundary
chr10	78035355	chr10	78035352	78035417	RPS24^ENSG00000138326.17	3	within_exon
chr1	96448097	chr1	96446930	96448318	EEF1A1P11^ENSG00000228502.1	221	within_exon
chr10	102152531	chr10	102152415	102152530	NOLC1^ENSG00000166197.15	1	at_ref_exon_boundary
chr19	50875178	chr19	50874721	50875051	KLK2^ENSG00000167751.11	127	external
chr19	50878911	chr19	50878404	50878888	KLK2^ENSG00000167751.11	23	external
chr21	8215790	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2163	external
chr21	8443053	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1013	external
chr21	8398824	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2167	external
chr21	8260019	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1014	external
chr1	96679543	chr1	96678874	96679620	RPL7P9^ENSG00000137970.7	77	within_exon
chr17	31034522	chr17	31033924	31034162	RP11-848P1.9^ENSG00000266865.5	360	external
chr7	22511510	chr7	22510616	22511999	EEF1A1P6^ENSG00000233476.3	489	within_exon
chr9	125273757	chr9	125268936	125269054	GAPVD1^ENSG00000165219.20	4703	external
chr19	50875198	chr19	50874721	50875051	KLK2^ENSG00000167751.11	147	external
chr7	22511253	chr7	22510616	22511999	EEF1A1P6^ENSG00000233476.3	637	within_exon
chr6	73519063	chr6	73518932	73519064	EEF1A1^ENSG00000156508.16	1	at_ref_exon_boundary
chr19	12943858	chr19	12943873	12943988	CALR^ENSG00000179218.12	15	external
chr21	8215590	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2363	external
chr6	129507371	chr6	129507489	129507642	LAMA2^ENSG00000196569.10	118	external
chr21	8398624	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2367	external
chr11	63976358	chr11	63976225	63976543	COX8A^ENSG00000176340.3	133	within_exon
chr21	8442853	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	813	external
chr21	8259819	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	814	external
chr21	8438208	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	343	within_exon
chr9	133019655	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	169	within_exon
chr21	8393998	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	343	within_exon
chr21	8210963	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	343	within_exon
chr17	81933203	chr17	81933307	81933376	PYCR1^ENSG00000183010.15	104	external
chr3	161429570	chr3	161429127	161429597	RP11-3P17.3^ENSG00000234851.4	27	within_exon
chr10	96750319	chr10	96750288	96750899	RPL13AP5^ENSG00000236552.2	31	within_exon
chr21	8255171	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	343	within_exon
chr5	37254318	chr5	37249245	37249428	C5orf42^ENSG00000197603.12	4890	external
chr21	8401032	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	7	within_exon
chr13	54441210	chr13	54440704	54441315	RPL13AP25^ENSG00000136149.6	105	within_exon
chr21	8441297	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	652	external
chr21	8397077	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	1318	external
chr21	8258260	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	654	external
chr21	8214039	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	1315	external
chr4	1167981	chr4	1167778	1168174	RP11-20I20.4^ENSG00000273179.1	193	within_exon
chr21	8442547	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	507	external
chr12	104265450	chr12	104265309	104265836	RPL18AP3^ENSG00000213442.5	141	within_exon
chr21	8445264	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	7	within_exon
chr21	8217994	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	7	within_exon
chr21	8398318	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	2559	external
chr21	8259513	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	508	external
chr21	8215284	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	2560	external
chr12	120198621	chr12	120198554	120198631	RPLP0^ENSG00000089157.14	10	within_exon
chr9	133020792	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	82	within_exon
chr1	96448236	chr1	96446930	96448318	EEF1A1P11^ENSG00000228502.1	82	within_exon
chr10	96750842	chr10	96750288	96750899	RPL13AP5^ENSG00000236552.2	57	within_exon
chr21	8443916	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	1307	external
chr21	8399681	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1310	external
chr9	133020321	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	553	within_exon
chr21	8216647	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1306	external
chr19	49491758	chr19	49491729	49491757	RPL13A^ENSG00000142541.15	1	at_ref_exon_boundary
chr4	105485998	chr4	105484698	105486080	EEF1A1P9^ENSG00000249264.1	82	within_exon
chr21	8260876	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1871	external
chr19	50878562	chr19	50878404	50878605	KLK2^ENSG00000167751.11	43	within_exon
chr21	8398770	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2221	external
chr21	8215736	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2217	external
chr21	8442999	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	959	external
chr21	8259965	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	960	external
chr5	80180682	chr5	80177886	80178064	SERINC5^ENSG00000164300.14	2618	external
chr9	133020222	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	652	within_exon
chr3	138826247	chr3	138825063	138826329	EEF1A1P25^ENSG00000241429.1	82	within_exon
chr21	8213891	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	1167	external
chr21	8441149	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	800	external
chr9	133020405	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	469	within_exon
chr5	56505090	chr5	56504635	56505072	RPL26P19^ENSG00000226221.1	18	external
chr19	50878623	chr19	50878404	50878614	KLK2^ENSG00000167751.11	9	external
chr21	8442402	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	362	external
chr21	8398173	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	2414	external
chr21	8259368	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	363	external
chr21	8215139	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	2415	external
chr21	8254715	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	123	within_exon
chr22	39315547	chr22	39315552	39315555	RPL3^ENSG00000100316.14	5	external
chr14	66013867	chr14	66012830	66013789	YBX1P1^ENSG00000224861.1	78	external
chr11	65856244	chr11	65855974	65856242	CFL1^ENSG00000172757.11	2	external
chr21	8258112	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	802	external
chr19	50876621	chr19	50876472	50876639	KLK2^ENSG00000167751.11	18	within_exon
chr19	49491744	chr19	49491729	49491757	RPL13A^ENSG00000142541.15	13	within_exon
chr2	38482396	chr2	38481851	38482804	RPLP0P6^ENSG00000213553.4	408	within_exon
chr21	8259605	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	600	external
chr9	133020402	chr9	133019486	133020874	EEF1A1P5^ENSG00000196205.8	472	within_exon
chr7	133035623	chr7	133035749	133035987	CHCHD3^ENSG00000106554.10	126	external
chr5	14652695	chr5	14651941	14653329	EEF1A1P13^ENSG00000250182.3	634	within_exon
chr13	54441011	chr13	54440704	54441315	RPL13AP25^ENSG00000136149.6	304	within_exon
