hotspot	Chromosome	hotspot_coord	virus_genome	hotspot_virus_tally	insert_genes	insert_gene_count	hotspot_name
chr8:143590351	chr8	143590351	NC_009333_137969nt_Human_gammaherpesvirus_8	1	EEF1D	2	chr8:143590351^EEF1D
chr8:143839278	chr8	143839278	Eppstein-Barr	4	SCRIB	3	chr8:143839278^SCRIB
chr8:143839278	chr8	143839278	HPV33	1	SCRIB	3	chr8:143839278^SCRIB
chr8:143839278	chr8	143839278	NC_001702_8135nt_Murine_type_C_retrovirus	1	SCRIB	3	chr8:143839278^SCRIB
chr8:143947492	chr8	143947492	Eppstein-Barr	4	PLEC	5	chr8:143947492^PLEC
chr8:143947492	chr8	143947492	HPV16	1	PLEC	5	chr8:143947492^PLEC
chr8:143947492	chr8	143947492	HPV33	1	PLEC	5	chr8:143947492^PLEC
chr8:143947492	chr8	143947492	HPV59	1	PLEC	5	chr8:143947492^PLEC
chr8:143947492	chr8	143947492	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	PLEC	5	chr8:143947492^PLEC
chr8:143947492	chr8	143947492	NC_001806_152222nt_Human_alphaherpesvirus_1	1	PLEC	5	chr8:143947492^PLEC
chr8:144096015	chr8	144096015	Eppstein-Barr	3	SHARPIN	2	chr8:144096015^SHARPIN
chr8:144250650	chr8	144250650	Eppstein-Barr	2	MROH1	3	chr8:144250650^MROH1
chr8:144250650	chr8	144250650	HPV16	1	MROH1	3	chr8:144250650^MROH1
chr8:144250650	chr8	144250650	HPV33	1	MROH1	3	chr8:144250650^MROH1
chr8:144429551	chr8	144429551	Eppstein-Barr	2	ADCK5	1	chr8:144429551^ADCK5
chr8:144429551	chr8	144429551	HPV16	1	ADCK5	1	chr8:144429551^ADCK5
chr8:144429551	chr8	144429551	NC_001702_8135nt_Murine_type_C_retrovirus	1	ADCK5	1	chr8:144429551^ADCK5
chr8:144568897	chr8	144568897	HPV11	1	ARHGAP39	2	chr8:144568897^ARHGAP39
chr8:144568897	chr8	144568897	HPV16	2	ARHGAP39	2	chr8:144568897^ARHGAP39
chr8:144568897	chr8	144568897	HPV33	1	ARHGAP39	2	chr8:144568897^ARHGAP39
chr8:144568897	chr8	144568897	NC_001702_8135nt_Murine_type_C_retrovirus	1	ARHGAP39	2	chr8:144568897^ARHGAP39
chr8:144801189	chr8	144801189	Eppstein-Barr	11	RPL8	12	chr8:144801189^RPL8
chr8:144801189	chr8	144801189	HPV52	1	RPL8	12	chr8:144801189^RPL8
chr8:144801189	chr8	144801189	NC_001702_8135nt_Murine_type_C_retrovirus	2	RPL8	12	chr8:144801189^RPL8
chr8:144801189	chr8	144801189	NC_009333_137969nt_Human_gammaherpesvirus_8	1	RPL8	12	chr8:144801189^RPL8
chr8:16576739	chr8	16576739	HPV16	3	MRPL49P2~RP11-13N12.2	2	chr8:16576739^MRPL49P2~RP11-13N12.2
chr8:16576739	chr8	16576739	HPV33	1	MRPL49P2~RP11-13N12.2	2	chr8:16576739^MRPL49P2~RP11-13N12.2
chr8:17261218	chr8	17261218	Eppstein-Barr	4	CNOT7	3	chr8:17261218^CNOT7
chr8:17261218	chr8	17261218	HPV11	1	CNOT7	3	chr8:17261218^CNOT7
chr8:17261218	chr8	17261218	HPV16	1	CNOT7	3	chr8:17261218^CNOT7
chr8:17261218	chr8	17261218	HPV58	1	CNOT7	3	chr8:17261218^CNOT7
chr8:17643764	chr8	17643764	HBV	1	PDGFRL	2	chr8:17643764^PDGFRL
chr8:17643764	chr8	17643764	HPV16	1	PDGFRL	2	chr8:17643764^PDGFRL
chr8:17643764	chr8	17643764	HPV59	1	PDGFRL	2	chr8:17643764^PDGFRL
chr8:1840690	chr8	1840690	Eppstein-Barr	1	ARHGEF10	3	chr8:1840690^ARHGEF10
chr8:1840690	chr8	1840690	HPV16	1	ARHGEF10	3	chr8:1840690^ARHGEF10
chr8:1840690	chr8	1840690	HPV33	1	ARHGEF10	3	chr8:1840690^ARHGEF10
chr8:22219722	chr8	22219722	Eppstein-Barr	1	BMP1	2	chr8:22219722^BMP1
chr8:22219722	chr8	22219722	HPV16	3	BMP1	2	chr8:22219722^BMP1
chr8:22715528	chr8	22715528	Eppstein-Barr	2	RP11-459E5.1;PEBP4	2	chr8:22715528^RP11-459E5.1;PEBP4
chr8:22715528	chr8	22715528	HPV33	1	RP11-459E5.1;PEBP4	2	chr8:22715528^RP11-459E5.1;PEBP4
chr8:22715528	chr8	22715528	HPV59	1	RP11-459E5.1;PEBP4	2	chr8:22715528^RP11-459E5.1;PEBP4
chr8:26620372	chr8	26620372	Eppstein-Barr	1	DPYSL2	3	chr8:26620372^DPYSL2
chr8:26620372	chr8	26620372	HPV58	1	DPYSL2	3	chr8:26620372^DPYSL2
chr8:26620372	chr8	26620372	NC_001806_152222nt_Human_alphaherpesvirus_1	1	DPYSL2	3	chr8:26620372^DPYSL2
chr8:26793725	chr8	26793725	HPV16	5	ADRA1A	4	chr8:26793725^ADRA1A
chr8:27421525	chr8	27421525	Eppstein-Barr	1	PTK2B	3	chr8:27421525^PTK2B
chr8:27421525	chr8	27421525	HPV16	1	PTK2B	3	chr8:27421525^PTK2B
chr8:27421525	chr8	27421525	HPV33	1	PTK2B	3	chr8:27421525^PTK2B
chr8:29119106	chr8	29119106	HPV16	2	KIF13B	2	chr8:29119106^KIF13B
chr8:29119106	chr8	29119106	HPV33	1	KIF13B	2	chr8:29119106^KIF13B
chr8:31258953	chr8	31258953	HPV16	1	KCTD9P6~RP11-566H8.3	2	chr8:31258953^KCTD9P6~RP11-566H8.3
chr8:31258953	chr8	31258953	HPV33	1	KCTD9P6~RP11-566H8.3	2	chr8:31258953^KCTD9P6~RP11-566H8.3
chr8:31258953	chr8	31258953	HPV58	1	KCTD9P6~RP11-566H8.3	2	chr8:31258953^KCTD9P6~RP11-566H8.3
chr8:32893565	chr8	32893565	HPV16	3	NRG1-IT3~RNU6-663P	3	chr8:32893565^NRG1-IT3~RNU6-663P
chr8:33580570	chr8	33580570	HBV	1	RP11-317N12.1	2	chr8:33580570^RP11-317N12.1
chr8:33580570	chr8	33580570	HPV16	2	RP11-317N12.1	2	chr8:33580570^RP11-317N12.1
chr8:37444360	chr8	37444360	HPV16	2	RP11-150O12.1	2	chr8:37444360^RP11-150O12.1
chr8:37444360	chr8	37444360	HPV58	1	RP11-150O12.1	2	chr8:37444360^RP11-150O12.1
chr8:38454016	chr8	38454016	HPV16	1	C8orf86	1	chr8:38454016^C8orf86
chr8:38454016	chr8	38454016	HPV18	1	C8orf86	1	chr8:38454016^C8orf86
chr8:38454016	chr8	38454016	HPV31	1	C8orf86	1	chr8:38454016^C8orf86
chr8:38454016	chr8	38454016	NC_001702_8135nt_Murine_type_C_retrovirus	1	C8orf86	1	chr8:38454016^C8orf86
chr8:38846772	chr8	38846772	Eppstein-Barr	1	TACC1	2	chr8:38846772^TACC1
chr8:38846772	chr8	38846772	HPV16	2	TACC1	2	chr8:38846772^TACC1
chr8:38997169	chr8	38997169	Eppstein-Barr	1	ADAM32	1	chr8:38997169^ADAM32
chr8:38997169	chr8	38997169	HPV16	2	ADAM32	1	chr8:38997169^ADAM32
chr8:38997169	chr8	38997169	HPV33	1	ADAM32	1	chr8:38997169^ADAM32
chr8:41049259	chr8	41049259	HPV16	2	RNU6-356P~MIR548AO	2	chr8:41049259^RNU6-356P~MIR548AO
chr8:41049259	chr8	41049259	HPV33	1	RNU6-356P~MIR548AO	2	chr8:41049259^RNU6-356P~MIR548AO
chr8:41569997	chr8	41569997	Eppstein-Barr	1	AGPAT6	1	chr8:41569997^AGPAT6
chr8:41569997	chr8	41569997	HPV16	1	AGPAT6	1	chr8:41569997^AGPAT6
chr8:41569997	chr8	41569997	HPV33	1	AGPAT6	1	chr8:41569997^AGPAT6
chr8:43281027	chr8	43281027	HPV16	4	POTEA	2	chr8:43281027^POTEA
chr8:43281027	chr8	43281027	HPV58	1	POTEA	2	chr8:43281027^POTEA
chr8:45734770	chr8	45734770	HPV16	2	RP11-643N23.1~pRNA	3	chr8:45734770^RP11-643N23.1~pRNA
chr8:45734770	chr8	45734770	HPV58	1	RP11-643N23.1~pRNA	3	chr8:45734770^RP11-643N23.1~pRNA
chr8:4657670	chr8	4657670	HPV16	3	CSMD1	3	chr8:4657670^CSMD1
chr8:47152438	chr8	47152438	HBV	1	RP11-1134I14.2	3	chr8:47152438^RP11-1134I14.2
chr8:47152438	chr8	47152438	HPV16	1	RP11-1134I14.2	3	chr8:47152438^RP11-1134I14.2
chr8:47152438	chr8	47152438	HPV33	1	RP11-1134I14.2	3	chr8:47152438^RP11-1134I14.2
chr8:47988016	chr8	47988016	Eppstein-Barr	1	MCM4	2	chr8:47988016^MCM4
chr8:47988016	chr8	47988016	HPV16	2	MCM4	2	chr8:47988016^MCM4
chr8:48423449	chr8	48423449	HPV16	3	RPL29P19~RP11-513O13.1	2	chr8:48423449^RPL29P19~RP11-513O13.1
chr8:5103550	chr8	5103550	HPV16	2	RP11-221H10.1~RP11-221H10.2	3	chr8:5103550^RP11-221H10.1~RP11-221H10.2
chr8:5103550	chr8	5103550	HPV33	1	RP11-221H10.1~RP11-221H10.2	3	chr8:5103550^RP11-221H10.1~RP11-221H10.2
chr8:51497844	chr8	51497844	HBV	1	PXDNL	3	chr8:51497844^PXDNL
chr8:51497844	chr8	51497844	HPV16	2	PXDNL	3	chr8:51497844^PXDNL
chr8:52096178	chr8	52096178	HBV	1	ST18	2	chr8:52096178^ST18
chr8:52096178	chr8	52096178	HPV16	1	ST18	2	chr8:52096178^ST18
chr8:52096178	chr8	52096178	HPV33	1	ST18	2	chr8:52096178^ST18
chr8:52814778	chr8	52814778	HBV	1	CTD-3214K23.1~AC087348.1	3	chr8:52814778^CTD-3214K23.1~AC087348.1
chr8:52814778	chr8	52814778	HPV16	1	CTD-3214K23.1~AC087348.1	3	chr8:52814778^CTD-3214K23.1~AC087348.1
chr8:52814778	chr8	52814778	HPV59	1	CTD-3214K23.1~AC087348.1	3	chr8:52814778^CTD-3214K23.1~AC087348.1
chr8:55677490	chr8	55677490	HPV16	3	TMEM68	2	chr8:55677490^TMEM68
chr8:56061444	chr8	56061444	Eppstein-Barr	5	RPS20	4	chr8:56061444^RPS20
chr8:56061444	chr8	56061444	HPV16	1	RPS20	4	chr8:56061444^RPS20
chr8:56252657	chr8	56252657	Eppstein-Barr	1	RP11-140I16.2~SDR16C5	2	chr8:56252657^RP11-140I16.2~SDR16C5
chr8:56252657	chr8	56252657	HBV	1	RP11-140I16.2~SDR16C5	2	chr8:56252657^RP11-140I16.2~SDR16C5
chr8:56252657	chr8	56252657	HPV16	1	RP11-140I16.2~SDR16C5	2	chr8:56252657^RP11-140I16.2~SDR16C5
chr8:56252657	chr8	56252657	HPV18	1	RP11-140I16.2~SDR16C5	2	chr8:56252657^RP11-140I16.2~SDR16C5
chr8:56859925	chr8	56859925	HPV16	3	RNU6-13P~IMPAD1	2	chr8:56859925^RNU6-13P~IMPAD1
chr8:60018997	chr8	60018997	HBV	2	RP11-88H1.1~RP11-27P7.1	5	chr8:60018997^RP11-88H1.1~RP11-27P7.1
chr8:60018997	chr8	60018997	HPV16	2	RP11-88H1.1~RP11-27P7.1	5	chr8:60018997^RP11-88H1.1~RP11-27P7.1
chr8:60018997	chr8	60018997	HPV18	1	RP11-88H1.1~RP11-27P7.1	5	chr8:60018997^RP11-88H1.1~RP11-27P7.1
chr8:60583840	chr8	60583840	HPV18	1	RAB2A	3	chr8:60583840^RAB2A
chr8:60583840	chr8	60583840	HPV33	1	RAB2A	3	chr8:60583840^RAB2A
chr8:60583840	chr8	60583840	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RAB2A	3	chr8:60583840^RAB2A
chr8:6308147	chr8	6308147	HPV16	3	RP11-124B13.1~RP11-115C21.2	2	chr8:6308147^RP11-124B13.1~RP11-115C21.2
chr8:65125919	chr8	65125919	HPV16	1	RP11-89A16.1~RPL31P41	3	chr8:65125919^RP11-89A16.1~RPL31P41
chr8:65125919	chr8	65125919	HPV33	1	RP11-89A16.1~RPL31P41	3	chr8:65125919^RP11-89A16.1~RPL31P41
chr8:65125919	chr8	65125919	HPV58	1	RP11-89A16.1~RPL31P41	3	chr8:65125919^RP11-89A16.1~RPL31P41
chr8:69829751	chr8	69829751	HPV16	3	SLCO5A1	2	chr8:69829751^SLCO5A1
chr8:72710012	chr8	72710012	HPV16	3	KCNB2	3	chr8:72710012^KCNB2
chr8:7283462	chr8	7283462	HPV11	1	FAM66B	3	chr8:7283462^FAM66B
chr8:7283462	chr8	7283462	HPV16	3	FAM66B	3	chr8:7283462^FAM66B
chr8:745033	chr8	745033	HPV16	3	ERICH1-AS1	3	chr8:745033^ERICH1-AS1
chr8:745033	chr8	745033	HPV33	1	ERICH1-AS1	3	chr8:745033^ERICH1-AS1
chr8:76283762	chr8	76283762	HPV16	2	RNU2-54P~RP11-706J10.2	2	chr8:76283762^RNU2-54P~RP11-706J10.2
chr8:76283762	chr8	76283762	HPV58	1	RNU2-54P~RP11-706J10.2	2	chr8:76283762^RNU2-54P~RP11-706J10.2
chr8:7750104	chr8	7750104	HPV11	1	FAM90A14P~FAM90A18P	2	chr8:7750104^FAM90A14P~FAM90A18P
chr8:7750104	chr8	7750104	HPV16	4	FAM90A14P~FAM90A18P	2	chr8:7750104^FAM90A14P~FAM90A18P
chr8:7750104	chr8	7750104	HPV18	2	FAM90A14P~FAM90A18P	2	chr8:7750104^FAM90A14P~FAM90A18P
chr8:7750104	chr8	7750104	HPV33	1	FAM90A14P~FAM90A18P	2	chr8:7750104^FAM90A14P~FAM90A18P
chr8:79915455	chr8	79915455	HPV16	1	MRPS28	2	chr8:79915455^MRPS28
chr8:79915455	chr8	79915455	HPV33	1	MRPS28	2	chr8:79915455^MRPS28
chr8:79915455	chr8	79915455	NC_001702_8135nt_Murine_type_C_retrovirus	1	MRPS28	2	chr8:79915455^MRPS28
chr8:7994322	chr8	7994322	HPV11	1	FAM66E	2	chr8:7994322^FAM66E
chr8:7994322	chr8	7994322	HPV16	4	FAM66E	2	chr8:7994322^FAM66E
chr8:8161052	chr8	8161052	HPV16	2	ENPP7P1;FAM85B	2	chr8:8161052^ENPP7P1;FAM85B
chr8:8161052	chr8	8161052	HPV33	1	ENPP7P1;FAM85B	2	chr8:8161052^ENPP7P1;FAM85B
chr8:82246788	chr8	82246788	HBV	1	HNRNPA1P4	1	chr8:82246788^HNRNPA1P4
chr8:82246788	chr8	82246788	HPV16	1	HNRNPA1P4	1	chr8:82246788^HNRNPA1P4
chr8:82246788	chr8	82246788	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	HNRNPA1P4	1	chr8:82246788^HNRNPA1P4
chr8:85179604	chr8	85179604	Eppstein-Barr	1	C8orf59	1	chr8:85179604^C8orf59
chr8:85179604	chr8	85179604	HPV16	2	C8orf59	1	chr8:85179604^C8orf59
chr8:85669144	chr8	85669144	HPV11	1	REXO1L8P~REXO1L3P	3	chr8:85669144^REXO1L8P~REXO1L3P
chr8:85669144	chr8	85669144	HPV16	3	REXO1L8P~REXO1L3P	3	chr8:85669144^REXO1L8P~REXO1L3P
chr8:85669144	chr8	85669144	HPV33	1	REXO1L8P~REXO1L3P	3	chr8:85669144^REXO1L8P~REXO1L3P
chr8:85669144	chr8	85669144	HPV58	1	REXO1L8P~REXO1L3P	3	chr8:85669144^REXO1L8P~REXO1L3P
chr8:85777715	chr8	85777715	HPV11	1	REXO1L10P~REXO1L9P	8	chr8:85777715^REXO1L10P~REXO1L9P
chr8:85777715	chr8	85777715	HPV16	10	REXO1L10P~REXO1L9P	8	chr8:85777715^REXO1L10P~REXO1L9P
chr8:85777715	chr8	85777715	HPV18	1	REXO1L10P~REXO1L9P	8	chr8:85777715^REXO1L10P~REXO1L9P
chr8:85777715	chr8	85777715	HPV33	1	REXO1L10P~REXO1L9P	8	chr8:85777715^REXO1L10P~REXO1L9P
chr8:85777715	chr8	85777715	HPV45	1	REXO1L10P~REXO1L9P	8	chr8:85777715^REXO1L10P~REXO1L9P
chr8:85777715	chr8	85777715	HPV58	2	REXO1L10P~REXO1L9P	8	chr8:85777715^REXO1L10P~REXO1L9P
chr8:86295001	chr8	86295001	HBV	1	SLC7A13	2	chr8:86295001^SLC7A13
chr8:86295001	chr8	86295001	HPV16	3	SLC7A13	2	chr8:86295001^SLC7A13
chr8:8724671	chr8	8724671	HPV16	2	RP11-211C9.1	2	chr8:8724671^RP11-211C9.1
chr8:8724671	chr8	8724671	HPV33	1	RP11-211C9.1	2	chr8:8724671^RP11-211C9.1
chr8:91256284	chr8	91256284	HPV16	1	SLC26A7	3	chr8:91256284^SLC26A7
chr8:91256284	chr8	91256284	HPV33	1	SLC26A7	3	chr8:91256284^SLC26A7
chr8:91256284	chr8	91256284	HPV58	1	SLC26A7	3	chr8:91256284^SLC26A7
chr8:93483712	chr8	93483712	HPV16	3	LINC00535	4	chr8:93483712^LINC00535
chr8:93483712	chr8	93483712	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	LINC00535	4	chr8:93483712^LINC00535
chr8:969423	chr8	969423	HPV11	1	ERICH1-AS1	8	chr8:969423^ERICH1-AS1
chr8:969423	chr8	969423	HPV16	2	ERICH1-AS1	8	chr8:969423^ERICH1-AS1
chr8:969423	chr8	969423	HPV33	4	ERICH1-AS1	8	chr8:969423^ERICH1-AS1
chr8:969423	chr8	969423	HPV58	2	ERICH1-AS1	8	chr8:969423^ERICH1-AS1
chr8:97758549	chr8	97758549	Eppstein-Barr	1	MTDH	2	chr8:97758549^MTDH
chr8:97758549	chr8	97758549	HPV16	1	MTDH	2	chr8:97758549^MTDH
chr8:97758549	chr8	97758549	HPV33	1	MTDH	2	chr8:97758549^MTDH
chr8:97758549	chr8	97758549	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	MTDH	2	chr8:97758549^MTDH
chr8:97903720	chr8	97903720	HPV16	2	MATN2	2	chr8:97903720^MATN2
chr8:97903720	chr8	97903720	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	MATN2	2	chr8:97903720^MATN2
chr8:98045390	chr8	98045390	Eppstein-Barr	3	RPL30	3	chr8:98045390^RPL30
chr8:98754621	chr8	98754621	HPV16	3	STK3	4	chr8:98754621^STK3
chr8:98754621	chr8	98754621	HPV58	1	STK3	4	chr8:98754621^STK3
chr9:100290065	chr9	100290065	HBV	1	TEX10	2	chr9:100290065^TEX10
chr9:100290065	chr9	100290065	HPV16	2	TEX10	2	chr9:100290065^TEX10
chr9:100769936	chr9	100769936	HPV16	3	AL390876.1~RP11-62L10.1	2	chr9:100769936^AL390876.1~RP11-62L10.1
chr9:102181383	chr9	102181383	HPV16	4	ARL2BPP7~RNU6-329P	4	chr9:102181383^ARL2BPP7~RNU6-329P
chr9:103835018	chr9	103835018	HBV	1	RNA5SP291~SMC2-AS1	3	chr9:103835018^RNA5SP291~SMC2-AS1
chr9:103835018	chr9	103835018	HPV16	1	RNA5SP291~SMC2-AS1	3	chr9:103835018^RNA5SP291~SMC2-AS1
chr9:103835018	chr9	103835018	HPV33	1	RNA5SP291~SMC2-AS1	3	chr9:103835018^RNA5SP291~SMC2-AS1
chr9:104967873	chr9	104967873	HPV16	3	RP11-217B7.3~RN7SKP191	2	chr9:104967873^RP11-217B7.3~RN7SKP191
chr9:104967873	chr9	104967873	HPV33	1	RP11-217B7.3~RN7SKP191	2	chr9:104967873^RP11-217B7.3~RN7SKP191
chr9:107743777	chr9	107743777	HPV16	3	AL389915.1~RNU6-1064P	2	chr9:107743777^AL389915.1~RNU6-1064P
chr9:107743777	chr9	107743777	HPV33	1	AL389915.1~RNU6-1064P	2	chr9:107743777^AL389915.1~RNU6-1064P
chr9:108457726	chr9	108457726	HPV16	2	AL137019.1~RP11-220D10.1	4	chr9:108457726^AL137019.1~RP11-220D10.1
chr9:108457726	chr9	108457726	HPV18	1	AL137019.1~RP11-220D10.1	4	chr9:108457726^AL137019.1~RP11-220D10.1
chr9:108457726	chr9	108457726	HPV58	1	AL137019.1~RP11-220D10.1	4	chr9:108457726^AL137019.1~RP11-220D10.1
chr9:108773110	chr9	108773110	HPV16	3	RP11-339N8.1~RPL36AP35	3	chr9:108773110^RP11-339N8.1~RPL36AP35
chr9:109299978	chr9	109299978	HBV	1	Y_RNA~PTPN3	2	chr9:109299978^Y_RNA~PTPN3
chr9:109299978	chr9	109299978	HPV16	2	Y_RNA~PTPN3	2	chr9:109299978^Y_RNA~PTPN3
chr9:109449011	chr9	109449011	HPV16	1	PTPN3	2	chr9:109449011^PTPN3
chr9:109449011	chr9	109449011	HPV18	1	PTPN3	2	chr9:109449011^PTPN3
chr9:109449011	chr9	109449011	HPV33	1	PTPN3	2	chr9:109449011^PTPN3
chr9:110010046	chr9	110010046	HPV16	4	PALM2~RP11-151F5.2	3	chr9:110010046^PALM2~RP11-151F5.2
chr9:110010046	chr9	110010046	HPV33	1	PALM2~RP11-151F5.2	3	chr9:110010046^PALM2~RP11-151F5.2
chr9:110255080	chr9	110255080	Eppstein-Barr	1	TXN	2	chr9:110255080^TXN
chr9:110255080	chr9	110255080	HPV16	1	TXN	2	chr9:110255080^TXN
chr9:110255080	chr9	110255080	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	TXN	2	chr9:110255080^TXN
chr9:111887307	chr9	111887307	Eppstein-Barr	2	UGCG	2	chr9:111887307^UGCG
chr9:111887307	chr9	111887307	HPV16	2	UGCG	2	chr9:111887307^UGCG
chr9:112367016	chr9	112367016	HPV16	5	HSDL2	3	chr9:112367016^HSDL2
chr9:112367016	chr9	112367016	HPV33	1	HSDL2	3	chr9:112367016^HSDL2
chr9:112367016	chr9	112367016	NC_007815_8197nt_PreXMRV_1	1	HSDL2	3	chr9:112367016^HSDL2
chr9:113072520	chr9	113072520	HPV11	1	ZFP37~FAM225B	3	chr9:113072520^ZFP37~FAM225B
chr9:113072520	chr9	113072520	HPV16	3	ZFP37~FAM225B	3	chr9:113072520^ZFP37~FAM225B
chr9:113072520	chr9	113072520	HPV33	1	ZFP37~FAM225B	3	chr9:113072520^ZFP37~FAM225B
chr9:114059837	chr9	114059837	HPV16	3	AMBP	1	chr9:114059837^AMBP
chr9:116411397	chr9	116411397	HPV11	1	ASTN2	1	chr9:116411397^ASTN2
chr9:116411397	chr9	116411397	HPV16	2	ASTN2	1	chr9:116411397^ASTN2
chr9:116607307	chr9	116607307	HPV16	3	ASTN2	3	chr9:116607307^ASTN2
chr9:116827756	chr9	116827756	HPV16	2	ASTN2	3	chr9:116827756^ASTN2
chr9:116827756	chr9	116827756	HPV18	1	ASTN2	3	chr9:116827756^ASTN2
chr9:117147190	chr9	117147190	HBV	1	ASTN2	3	chr9:117147190^ASTN2
chr9:117147190	chr9	117147190	HPV11	1	ASTN2	3	chr9:117147190^ASTN2
chr9:117147190	chr9	117147190	HPV16	1	ASTN2	3	chr9:117147190^ASTN2
chr9:120448708	chr9	120448708	HPV11	1	CDK5RAP2	6	chr9:120448708^CDK5RAP2
chr9:120448708	chr9	120448708	HPV16	4	CDK5RAP2	6	chr9:120448708^CDK5RAP2
chr9:120448708	chr9	120448708	HPV33	1	CDK5RAP2	6	chr9:120448708^CDK5RAP2
chr9:120891850	chr9	120891850	Eppstein-Barr	3	TRAF1	3	chr9:120891850^TRAF1
chr9:120891850	chr9	120891850	HBV	1	TRAF1	3	chr9:120891850^TRAF1
chr9:122274113	chr9	122274113	Eppstein-Barr	1	MRRF	2	chr9:122274113^MRRF
chr9:122274113	chr9	122274113	HPV16	2	MRRF	2	chr9:122274113^MRRF
chr9:122274113	chr9	122274113	HPV33	1	MRRF	2	chr9:122274113^MRRF
chr9:122274113	chr9	122274113	NC_001702_8135nt_Murine_type_C_retrovirus	1	MRRF	2	chr9:122274113^MRRF
chr9:122274113	chr9	122274113	NC_007815_8197nt_PreXMRV_1	1	MRRF	2	chr9:122274113^MRRF
chr9:124054022	chr9	124054022	HPV16	1	RP11-85O21.5~RP11-121A14.2	2	chr9:124054022^RP11-85O21.5~RP11-121A14.2
chr9:124054022	chr9	124054022	HPV33	1	RP11-85O21.5~RP11-121A14.2	2	chr9:124054022^RP11-85O21.5~RP11-121A14.2
chr9:124054022	chr9	124054022	HPV58	1	RP11-85O21.5~RP11-121A14.2	2	chr9:124054022^RP11-85O21.5~RP11-121A14.2
chr9:124312924	chr9	124312924	Eppstein-Barr	2	PSMB7	2	chr9:124312924^PSMB7
chr9:124312924	chr9	124312924	HPV16	2	PSMB7	2	chr9:124312924^PSMB7
chr9:124471266	chr9	124471266	HBV	1	NR5A1	2	chr9:124471266^NR5A1
chr9:124471266	chr9	124471266	HPV16	2	NR5A1	2	chr9:124471266^NR5A1
chr9:124867862	chr9	124867862	Eppstein-Barr	5	RPL35	4	chr9:124867862^RPL35
chr9:125240556	chr9	125240556	Eppstein-Barr	3	HSPA5	6	chr9:125240556^HSPA5
chr9:125240556	chr9	125240556	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	HSPA5	6	chr9:125240556^HSPA5
chr9:125240556	chr9	125240556	NC_001702_8135nt_Murine_type_C_retrovirus	2	HSPA5	6	chr9:125240556^HSPA5
chr9:125902310	chr9	125902310	HPV16	3	PBX3	3	chr9:125902310^PBX3
chr9:126233	chr9	126233	HBV	1	CBWD1	3	chr9:126233^CBWD1
chr9:126233	chr9	126233	HPV16	4	CBWD1	3	chr9:126233^CBWD1
chr9:127840973	chr9	127840973	Eppstein-Barr	2	FPGS	1	chr9:127840973^FPGS
chr9:127840973	chr9	127840973	HPV33	1	FPGS	1	chr9:127840973^FPGS
chr9:127840973	chr9	127840973	HPV45	1	FPGS	1	chr9:127840973^FPGS
chr9:128334775	chr9	128334775	Eppstein-Barr	1	COQ4	1	chr9:128334775^COQ4
chr9:128334775	chr9	128334775	HPV16	2	COQ4	1	chr9:128334775^COQ4
chr9:128334775	chr9	128334775	HPV18	1	COQ4	1	chr9:128334775^COQ4
chr9:128720036	chr9	128720036	Eppstein-Barr	1	ZER1	3	chr9:128720036^ZER1
chr9:128720036	chr9	128720036	HPV16	2	ZER1	3	chr9:128720036^ZER1
chr9:128720036	chr9	128720036	NC_001702_8135nt_Murine_type_C_retrovirus	1	ZER1	3	chr9:128720036^ZER1
chr9:129097843	chr9	129097843	Eppstein-Barr	2	CRAT	1	chr9:129097843^CRAT
chr9:129097843	chr9	129097843	HPV16	1	CRAT	1	chr9:129097843^CRAT
chr9:129320095	chr9	129320095	HBV	2	LINC01503	1	chr9:129320095^LINC01503
chr9:129320095	chr9	129320095	HPV16	1	LINC01503	1	chr9:129320095^LINC01503
chr9:129320095	chr9	129320095	HPV18	1	LINC01503	1	chr9:129320095^LINC01503
chr9:129469754	chr9	129469754	HPV16	1	RP11-492E3.2~C9orf50	1	chr9:129469754^RP11-492E3.2~C9orf50
chr9:129469754	chr9	129469754	HPV18	1	RP11-492E3.2~C9orf50	1	chr9:129469754^RP11-492E3.2~C9orf50
chr9:129469754	chr9	129469754	HPV35	1	RP11-492E3.2~C9orf50	1	chr9:129469754^RP11-492E3.2~C9orf50
chr9:129855892	chr9	129855892	Eppstein-Barr	2	FNBP1	2	chr9:129855892^FNBP1
chr9:129855892	chr9	129855892	HPV16	1	FNBP1	2	chr9:129855892^FNBP1
chr9:129855892	chr9	129855892	HPV33	1	FNBP1	2	chr9:129855892^FNBP1
chr9:130539691	chr9	130539691	HPV16	1	ASS1~FUBP3	3	chr9:130539691^ASS1~FUBP3
chr9:130539691	chr9	130539691	HPV18	1	ASS1~FUBP3	3	chr9:130539691^ASS1~FUBP3
chr9:130539691	chr9	130539691	HPV33	1	ASS1~FUBP3	3	chr9:130539691^ASS1~FUBP3
chr9:131564706	chr9	131564706	Eppstein-Barr	2	RAPGEF1	4	chr9:131564706^RAPGEF1
