#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total	multiqc_index
subset.insertion_seqs.fa	chr1~177716411~+~HPV97~1543~-	HPV97	+	3	1543	chr1	177716411	177716371	-	HPV97:1543	40	2	
subset.insertion_seqs.fa	chr1~225246244~+~HPV97~1543~-	HPV97	+	0	1543	chr1	225246244	225246206	-	HPV97:1543	37	1	
subset.insertion_seqs.fa	chr1~210970654~+~HPV97~1543~-	HPV97	+	3	1543	chr1	210970654	210970614	-	HPV97:1543	39	2	
subset.insertion_seqs.fa	chr1~199637871~+~HPV97~1543~-	HPV97	+	3	1543	chr1	199637871	199637831	-	HPV97:1543	39	2	
subset.insertion_seqs.fa	chr1~173622672~+~HPV97~1543~-	HPV97	+	0	1543	chr1	173622672	173622634	-	HPV97:1543	36	1	
subset.insertion_seqs.fa	chr1~94074380~+~HPV97~1543~-	HPV97	+	3	1543	chr1	94074380	94074340	-	HPV97:1543	39	2	
subset.insertion_seqs.fa	chr1~222150690~+~HPV97~1543~-	HPV97	+	0	1543	chr1	222150690	222150652	-	HPV97:1543	35	1	
subset.insertion_seqs.fa	chr1~111013016~+~HPV97~1543~-	HPV97	+	0	1543	chr1	111013016	111012978	-	HPV97:1543	35	1	
subset.insertion_seqs.fa	KI270708.1~27217~+~HPV97~1543~-	HPV97	+	3	1543	KI270708.1	27217	27178	-	HPV97:1543	41	2	
subset.insertion_seqs.fa	chrY~2802902~+~HPV97~1543~+	HPV97	+	0	1543	chrY	2802902	2802944	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chrX~43923046~+~HPV97~1543~+	HPV97	+	0	1543	chrX	43923046	43923088	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~67860246~+~HPV97~1543~+	HPV97	+	0	1543	chrX	67860246	67860288	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~84966522~+~HPV97~1543~+	HPV97	+	0	1543	chrX	84966522	84966564	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~96426741~+~HPV97~1543~+	HPV97	+	0	1543	chrX	96426741	96426783	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~106766862~+~HPV97~1543~+	HPV97	+	0	1543	chrX	106766862	106766904	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~107584590~+~HPV97~1543~+	HPV97	+	0	1543	chrX	107584590	107584632	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~127251611~+~HPV97~1543~+	HPV97	+	0	1543	chrX	127251611	127251653	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~9677275~+~HPV97~1543~+	HPV97	+	0	1543	chr9	9677275	9677317	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~85162222~+~HPV97~1543~+	HPV97	+	0	1543	chr9	85162222	85162264	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~106087446~+~HPV97~1543~+	HPV97	+	0	1543	chr9	106087446	106087488	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~2516825~+~HPV97~1543~+	HPV97	+	0	1543	chr9	2516825	2516866	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr9~18171826~+~HPV97~1543~+	HPV97	+	0	1543	chr9	18171826	18171868	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr9~22727014~+~HPV97~1543~+	HPV97	+	0	1543	chr9	22727014	22727056	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr8~884777~+~HPV97~1543~+	HPV97	+	0	1543	chr8	884777	884819	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~46516463~+~HPV97~1543~+	HPV97	+	0	1543	chr8	46516463	46516505	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~48006160~+~HPV97~1543~+	HPV97	+	0	1543	chr8	48006160	48006202	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~48164527~+~HPV97~1543~+	HPV97	+	0	1543	chr8	48164527	48164569	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~50187029~+~HPV97~1543~+	HPV97	+	0	1543	chr8	50187029	50187071	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~59490279~+~HPV97~1543~+	HPV97	+	0	1543	chr8	59490279	59490321	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~72310825~+~HPV97~1543~+	HPV97	+	0	1543	chr8	72310825	72310867	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~75355447~+~HPV97~1543~+	HPV97	+	0	1543	chr8	75355447	75355489	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~77972941~+~HPV97~1543~+	HPV97	+	0	1543	chr8	77972941	77972983	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~91495517~+~HPV97~1543~+	HPV97	+	0	1543	chr8	91495517	91495559	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~23739620~+~HPV97~1543~+	HPV97	+	0	1543	chr7	23739620	23739662	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~127423607~+~HPV97~1543~+	HPV97	+	0	1543	chr7	127423607	127423649	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~46441586~+~HPV97~1543~+	HPV97	+	0	1543	chr7	46441586	46441626	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr7~82487189~+~HPV97~1543~+	HPV97	+	0	1543	chr7	82487189	82487231	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr7~149340556~+~HPV97~1543~+	HPV97	+	0	1543	chr7	149340556	149340599	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~91528516~+~HPV97~1543~+	HPV97	+	0	1543	chr6	91528516	91528558	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~109726246~+~HPV97~1543~+	HPV97	+	0	1543	chr6	109726246	109726288	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~111063880~+~HPV97~1543~+	HPV97	+	0	1543	chr6	111063880	111063922	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~137886170~+~HPV97~1543~+	HPV97	+	0	1543	chr6	137886170	137886212	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~144503396~+~HPV97~1543~+	HPV97	+	0	1543	chr6	144503396	144503438	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~67261715~+~HPV97~1543~+	HPV97	+	0	1543	chr6	67261715	67261756	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr6~25074954~+~HPV97~1543~+	HPV97	+	0	1543	chr6	25074954	25074996	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr6~54820189~+~HPV97~1543~+	HPV97	+	0	1543	chr6	54820189	54820229	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr6~66596598~+~HPV97~1543~+	HPV97	+	0	1543	chr6	66596598	66596640	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr6~70915552~+~HPV97~1543~+	HPV97	+	0	1543	chr6	70915552	70915594	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr5~41705173~+~HPV97~1543~+	HPV97	+	0	1543	chr5	41705173	41705215	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr5~69822691~+~HPV97~1543~+	HPV97	+	0	1543	chr5	69822691	69822733	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr5~91546821~+~HPV97~1543~+	HPV97	+	0	1543	chr5	91546821	91546863	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr5~91822382~+~HPV97~1543~+	HPV97	+	0	1543	chr5	91822382	91822424	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr5~96304596~+~HPV97~1543~+	HPV97	+	0	1543	chr5	96304596	96304638	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr5~106679069~+~HPV97~1543~+	HPV97	+	0	1543	chr5	106679069	106679111	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr5~114273986~+~HPV97~1543~+	HPV97	+	0	1543	chr5	114273986	114274028	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr4~106973881~+~HPV97~1543~+	HPV97	+	0	1543	chr4	106973881	106973924	+	HPV97:1543	43	1	
subset.insertion_seqs.fa	chr4~52389328~+~HPV97~1543~+	HPV97	+	0	1543	chr4	52389328	52389370	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr4~95230589~+~HPV97~1543~+	HPV97	+	0	1543	chr4	95230589	95230631	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr4~97036975~+~HPV97~1543~+	HPV97	+	0	1543	chr4	97036975	97037017	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr4~97933510~+~HPV97~1543~+	HPV97	+	0	1543	chr4	97933510	97933552	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr4~132165046~+~HPV97~1543~+	HPV97	+	0	1543	chr4	132165046	132165088	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr4~138780766~+~HPV97~1543~+	HPV97	+	0	1543	chr4	138780766	138780808	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr4~5090661~+~HPV97~1543~+	HPV97	+	0	1543	chr4	5090661	5090702	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr3~17490476~+~HPV97~1543~+	HPV97	+	0	1543	chr3	17490476	17490518	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr3~29980579~+~HPV97~1543~+	HPV97	+	0	1543	chr3	29980579	29980621	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr3~36080972~+~HPV97~1543~+	HPV97	+	0	1543	chr3	36080972	36081014	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr3~39837362~+~HPV97~1543~+	HPV97	+	0	1543	chr3	39837362	39837404	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr3~84250333~+~HPV97~1543~+	HPV97	+	0	1543	chr3	84250333	84250375	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr3~100935124~+~HPV97~1543~+	HPV97	+	0	1543	chr3	100935124	100935166	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr3~106099677~+~HPV97~1543~+	HPV97	+	0	1543	chr3	106099677	106099719	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr3~182043690~+~HPV97~1543~+	HPV97	+	0	1543	chr3	182043690	182043732	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr22~34387507~+~HPV97~1543~+	HPV97	+	0	1543	chr22	34387507	34387546	+	HPV97:1543	38	1	
subset.insertion_seqs.fa	chr21~25613274~+~HPV97~1543~+	HPV97	+	0	1543	chr21	25613274	25613313	+	HPV97:1543	38	1	
subset.insertion_seqs.fa	chr20~7808002~+~HPV97~1543~+	HPV97	+	0	1543	chr20	7808002	7808044	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr20~57300102~+~HPV97~1543~+	HPV97	+	0	1543	chr20	57300102	57300144	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr2~3888448~+~HPV97~1543~+	HPV97	+	1	1543	chr2	3888448	3888490	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~116074851~+~HPV97~1543~+	HPV97	+	1	1543	chr2	116074851	116074893	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~116368542~+~HPV97~1543~+	HPV97	+	1	1543	chr2	116368542	116368584	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~123799733~+~HPV97~1543~+	HPV97	+	1	1543	chr2	123799733	123799775	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~147411102~+~HPV97~1543~+	HPV97	+	1	1543	chr2	147411102	147411144	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~149546235~+~HPV97~1543~+	HPV97	+	1	1543	chr2	149546235	149546277	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~155346656~+~HPV97~1543~+	HPV97	+	1	1543	chr2	155346656	155346698	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~160809180~+~HPV97~1543~+	HPV97	+	1	1543	chr2	160809180	160809222	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr2~161142468~+~HPV97~1543~+	HPV97	+	1	1543	chr2	161142468	161142510	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr18~49293961~+~HPV97~1543~+	HPV97	+	0	1543	chr18	49293961	49294004	+	HPV97:1543	43	1	
subset.insertion_seqs.fa	chr18~35109110~+~HPV97~1543~+	HPV97	+	0	1543	chr18	35109110	35109152	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr18~35147312~+~HPV97~1543~+	HPV97	+	0	1543	chr18	35147312	35147354	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr18~29960593~+~HPV97~1543~+	HPV97	+	0	1543	chr18	29960593	29960634	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr18~26816825~+~HPV97~1543~+	HPV97	+	0	1543	chr18	26816825	26816867	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr18~13963417~+~HPV97~1543~+	HPV97	+	0	1543	chr18	13963417	13963457	+	HPV97:1543	39	1	
subset.insertion_seqs.fa	chr17~66867617~+~HPV97~1543~+	HPV97	+	0	1543	chr17	66867617	66867659	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr17~35178685~+~HPV97~1543~+	HPV97	+	0	1543	chr17	35178685	35178727	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr17~55875482~+~HPV97~1543~+	HPV97	+	0	1543	chr17	55875482	55875523	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr17~68948888~+~HPV97~1543~+	HPV97	+	0	1543	chr17	68948888	68948930	+	HPV97:1543	39	1	
subset.insertion_seqs.fa	chr16~48626329~+~HPV97~1543~+	HPV97	+	0	1543	chr16	48626329	48626371	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr16~59649923~+~HPV97~1543~+	HPV97	+	0	1543	chr16	59649923	59649965	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr16~64610680~+~HPV97~1543~+	HPV97	+	0	1543	chr16	64610680	64610722	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr16~16947813~+~HPV97~1543~+	HPV97	+	0	1543	chr16	16947813	16947855	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr16~82304567~+~HPV97~1543~+	HPV97	+	0	1543	chr16	82304567	82304608	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr15~27879998~+~HPV97~1543~+	HPV97	+	0	1543	chr15	27879998	27880040	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr15~32141068~+~HPV97~1543~+	HPV97	+	0	1543	chr15	32141068	32141110	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr15~57900396~+~HPV97~1543~+	HPV97	+	0	1543	chr15	57900396	57900438	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr15~62134525~+~HPV97~1543~+	HPV97	+	0	1543	chr15	62134525	62134567	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr15~53888696~+~HPV97~1543~+	HPV97	+	0	1543	chr15	53888696	53888738	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr15~95155560~+~HPV97~1543~+	HPV97	+	0	1543	chr15	95155560	95155600	+	HPV97:1543	39	1	
subset.insertion_seqs.fa	chr15~34288124~+~HPV97~1543~+	HPV97	+	0	1543	chr15	34288124	34288166	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr15~21671660~+~HPV97~1543~+	HPV97	+	0	1543	chr15	21671660	21671700	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr14~55995194~+~HPV97~1543~+	HPV97	+	0	1543	chr14	55995194	55995236	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr14~81733931~+~HPV97~1543~+	HPV97	+	0	1543	chr14	81733931	81733973	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr14~89099925~+~HPV97~1543~+	HPV97	+	0	1543	chr14	89099925	89099967	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr14~97737699~+~HPV97~1543~+	HPV97	+	0	1543	chr14	97737699	97737741	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr14~86043478~+~HPV97~1543~+	HPV97	+	0	1543	chr14	86043478	86043520	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr14~67042375~+~HPV97~1543~+	HPV97	+	0	1543	chr14	67042375	67042417	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr13~32931484~+~HPV97~1543~+	HPV97	+	0	1543	chr13	32931484	32931526	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr13~55382616~+~HPV97~1543~+	HPV97	+	0	1543	chr13	55382616	55382658	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr13~61678839~+~HPV97~1543~+	HPV97	+	0	1543	chr13	61678839	61678881	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr13~76268988~+~HPV97~1543~+	HPV97	+	0	1543	chr13	76268988	76269030	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr13~100678131~+~HPV97~1543~+	HPV97	+	0	1543	chr13	100678131	100678173	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr13~63777579~+~HPV97~1543~+	HPV97	+	0	1543	chr13	63777579	63777620	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr12~10352476~+~HPV97~1543~+	HPV97	+	0	1543	chr12	10352476	10352518	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr12~18450722~+~HPV97~1543~+	HPV97	+	0	1543	chr12	18450722	18450764	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr12~20331786~+~HPV97~1543~+	HPV97	+	0	1543	chr12	20331786	20331828	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr12~27072620~+~HPV97~1543~+	HPV97	+	0	1543	chr12	27072620	27072662	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr12~54807767~+~HPV97~1543~+	HPV97	+	0	1543	chr12	54807767	54807809	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr12~70492283~+~HPV97~1543~+	HPV97	+	0	1543	chr12	70492283	70492325	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr12~3786577~+~HPV97~1543~+	HPV97	+	0	1543	chr12	3786577	3786619	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr12~62109126~+~HPV97~1543~+	HPV97	+	0	1543	chr12	62109126	62109168	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr11~6967931~+~HPV97~1543~+	HPV97	+	0	1543	chr11	6967931	6967973	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr11~10947411~+~HPV97~1543~+	HPV97	+	0	1543	chr11	10947411	10947453	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr11~36527230~+~HPV97~1543~+	HPV97	+	0	1543	chr11	36527230	36527272	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr11~99578977~+~HPV97~1543~+	HPV97	+	0	1543	chr11	99578977	99579019	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr11~108950043~+~HPV97~1543~+	HPV97	+	0	1543	chr11	108950043	108950085	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr11~123699678~+~HPV97~1543~+	HPV97	+	0	1543	chr11	123699678	123699720	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr11~93061531~+~HPV97~1543~+	HPV97	+	0	1543	chr11	93061531	93061573	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr11~122583045~+~HPV97~1543~+	HPV97	+	0	1543	chr11	122583045	122583087	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr11~32742802~+~HPV97~1543~+	HPV97	+	0	1543	chr11	32742802	32742844	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr10~69509730~+~HPV97~1543~+	HPV97	+	0	1543	chr10	69509730	69509772	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr10~116494656~+~HPV97~1543~+	HPV97	+	0	1543	chr10	116494656	116494698	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr10~37029733~+~HPV97~1543~+	HPV97	+	0	1543	chr10	37029733	37029774	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr10~21039372~+~HPV97~1543~+	HPV97	+	0	1543	chr10	21039372	21039414	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr10~84646531~+~HPV97~1543~+	HPV97	+	0	1543	chr10	84646531	84646573	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr10~115317061~+~HPV97~1543~+	HPV97	+	0	1543	chr10	115317061	115317104	+	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr10~52839845~+~HPV97~1543~+	HPV97	+	0	1543	chr10	52839845	52839887	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chr1~49304125~+~HPV97~1543~+	HPV97	+	0	1543	chr1	49304125	49304167	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~57121705~+~HPV97~1543~+	HPV97	+	0	1543	chr1	57121705	57121747	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~90635778~+~HPV97~1543~+	HPV97	+	0	1543	chr1	90635778	90635820	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~91423521~+~HPV97~1543~+	HPV97	+	0	1543	chr1	91423521	91423563	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~102405360~+~HPV97~1543~+	HPV97	+	0	1543	chr1	102405360	102405402	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~157387222~+~HPV97~1543~+	HPV97	+	0	1543	chr1	157387222	157387264	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~189163418~+~HPV97~1543~+	HPV97	+	0	1543	chr1	189163418	189163460	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~210042506~+~HPV97~1543~+	HPV97	+	0	1543	chr1	210042506	210042548	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr1~193871747~+~HPV97~1543~+	HPV97	+	0	1543	chr1	193871747	193871790	+	HPV97:1543	42	1	
subset.insertion_seqs.fa	KI270727.1~405905~+~HPV97~1543~+	HPV97	+	0	1543	KI270727.1	405905	405945	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	GL000213.1~157811~+~HPV97~1543~+	HPV97	+	0	1543	GL000213.1	157811	157851	+	HPV97:1543	40	1	
subset.insertion_seqs.fa	chrY~12549458~+~HPV97~1543~-	HPV97	+	0	1543	chrY	12549458	12549416	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~133283973~+~HPV97~1543~-	HPV97	+	0	1543	chrX	133283973	133283930	-	HPV97:1543	43	1	
subset.insertion_seqs.fa	chrX~32870790~+~HPV97~1543~-	HPV97	+	0	1543	chrX	32870790	32870748	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~37648476~+~HPV97~1543~-	HPV97	+	0	1543	chrX	37648476	37648434	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~45813502~+~HPV97~1543~-	HPV97	+	0	1543	chrX	45813502	45813460	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~55691897~+~HPV97~1543~-	HPV97	+	0	1543	chrX	55691897	55691855	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~65005574~+~HPV97~1543~-	HPV97	+	0	1543	chrX	65005574	65005532	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~74142792~+~HPV97~1543~-	HPV97	+	0	1543	chrX	74142792	74142750	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~77230162~+~HPV97~1543~-	HPV97	+	0	1543	chrX	77230162	77230120	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chrX~77352525~+~HPV97~1543~-	HPV97	+	0	1543	chrX	77352525	77352483	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~21127960~+~HPV97~1543~-	HPV97	+	0	1543	chr9	21127960	21127918	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~81222161~+~HPV97~1543~-	HPV97	+	0	1543	chr9	81222161	81222119	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~101378594~+~HPV97~1543~-	HPV97	+	0	1543	chr9	101378594	101378552	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr9~24893713~+~HPV97~1543~-	HPV97	+	0	1543	chr9	24893713	24893671	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr9~29870727~+~HPV97~1543~-	HPV97	+	0	1543	chr9	29870727	29870685	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr9~72077828~+~HPV97~1543~-	HPV97	+	0	1543	chr9	72077828	72077786	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr8~37284244~+~HPV97~1543~-	HPV97	+	0	1543	chr8	37284244	37284202	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~61182196~+~HPV97~1543~-	HPV97	+	0	1543	chr8	61182196	61182154	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~80953090~+~HPV97~1543~-	HPV97	+	0	1543	chr8	80953090	80953048	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~117425689~+~HPV97~1543~-	HPV97	+	0	1543	chr8	117425689	117425647	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~120477267~+~HPV97~1543~-	HPV97	+	0	1543	chr8	120477267	120477225	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr8~40968848~+~HPV97~1543~-	HPV97	+	0	1543	chr8	40968848	40968807	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr8~36260090~+~HPV97~1543~-	HPV97	+	0	1543	chr8	36260090	36260048	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr7~10447620~+~HPV97~1543~-	HPV97	+	0	1543	chr7	10447620	10447578	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~12254150~+~HPV97~1543~-	HPV97	+	0	1543	chr7	12254150	12254108	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~12452975~+~HPV97~1543~-	HPV97	+	0	1543	chr7	12452975	12452933	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~84727893~+~HPV97~1543~-	HPV97	+	0	1543	chr7	84727893	84727851	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~99775707~+~HPV97~1543~-	HPV97	+	0	1543	chr7	99775707	99775665	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr7~17563312~+~HPV97~1543~-	HPV97	+	0	1543	chr7	17563312	17563270	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr7~20540825~+~HPV97~1543~-	HPV97	+	0	1543	chr7	20540825	20540783	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr7~34818934~+~HPV97~1543~-	HPV97	+	0	1543	chr7	34818934	34818892	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr7~37252596~+~HPV97~1543~-	HPV97	+	0	1543	chr7	37252596	37252554	-	HPV97:1543	41	1	
subset.insertion_seqs.fa	chr6~29407420~+~HPV97~1543~-	HPV97	+	0	1543	chr6	29407420	29407378	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~49875912~+~HPV97~1543~-	HPV97	+	0	1543	chr6	49875912	49875870	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~76211814~+~HPV97~1543~-	HPV97	+	0	1543	chr6	76211814	76211772	-	HPV97:1543	42	1	
subset.insertion_seqs.fa	chr6~81270581~+~HPV97~1543~-	HPV97	+	0	1543	chr6	81270581	81270539	-	HPV97:1543	42	1	
